run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,18,0
200,237150,0,216325,0,216325,0,20825,20825,0,64,0
300,474300,15300,355725,80750,436475,0,22525,22525,0,64,0
400,711450,69700,270725,346800,617525,0,24225,24225,0,64,0
500,948600,85000,382925,138550,521475,0,25925,25925,316200,64,0
600,1185750,139400,297925,403750,701675,0,27625,27625,317050,64,0
700,1422900,154700,410125,169150,579275,0,29325,29325,659600,64,0
800,1660050,209100,325125,434350,759475,0,31025,31025,660450,64,0
900,1897200,224400,437325,199750,637075,0,32725,32725,1003000,64,0
1000,2134350,278800,352325,464950,817275,0,34425,34425,1003850,64,0
1100,2371500,294100,464525,230350,694875,0,36125,36125,1346400,64,0
1200,2608650,348500,379525,495550,875075,0,37825,37825,1347250,64,0
1300,2845800,363800,491725,260950,752675,0,39525,39525,1689800,64,0
1400,3082950,418200,406725,526150,932875,0,41225,41225,1690650,64,0
1500,3320100,433500,518925,291550,810475,0,42925,42925,2033200,64,0
1600,3557250,487900,433139,556750,989889,0,44625,44625,2034836,64,1
1700,3794400,503200,544234,322150,866384,0,46325,46325,2378491,64,1
1800,4031550,557600,458129,587350,1045479,0,48025,48025,2380446,64,1
1900,4268700,572900,569224,352750,921974,0,49725,49725,2724101,64,1
2000,4505850,627300,474495,617950,1092445,0,51425,51425,2734680,64,15
2100,4743000,642600,573074,383350,956424,0,53125,53125,3090851,64,16
2200,4980150,697000,474219,648550,1122769,0,54825,54825,3105556,64,16
2300,5217300,712300,572564,413950,986514,0,56525,56525,3461961,64,16
2400,5454450,766700,473709,679150,1152859,0,58225,58225,3476666,64,16
2500,5691600,782000,572054,444550,1016604,0,59925,59925,3833071,64,16
2600,5928750,836400,472413,709750,1182163,0,61625,61625,3848562,64,17
2700,6165900,851700,571608,311100,882708,0,63325,63325,4368167,64,16
2800,6403050,906100,472753,576300,1049053,0,65025,65025,4382872,64,16
2900,6640200,921400,571098,341700,912798,0,66725,66725,4739277,64,16
3000,6877350,975800,472243,606900,1079143,0,68425,68425,4753982,64,16
3100,7114500,991100,1700,0,1700,372300,639013,1011313,5110387,64,16
3200,7351650,991100,49725,0,49725,374000,826438,1200438,5110387,66,0
3300,7588800,991100,229075,23800,252875,374000,860438,1234438,5110387,56,0
3400,7825950,991100,317900,138550,456450,383350,873613,1256963,5121437,1,0
3500,8063100,991100,298350,373150,671500,383350,876163,1259513,5140987,1,0
3600,8300250,991100,360400,281350,641750,383350,877863,1261213,5406187,1,0
3700,8537400,991100,327250,463250,790500,383350,879563,1262913,5492887,0,0
3800,8774550,991100,387600,374000,761600,383350,881263,1264613,5757237,0,0
3900,9011700,991100,350434,527850,878284,383350,882963,1266313,5876003,0,1
4000,9248850,991100,411634,241400,653034,383350,884663,1268013,6336703,0,0
4100,9486000,991100,379334,375700,755034,383350,886363,1269713,6470153,0,0
4200,9723150,991100,440534,243100,683634,383350,888063,1271413,6777003,0,0
4300,9960300,991100,408234,377400,785634,383350,889763,1273113,6910453,0,0
4400,10197450,991100,469434,244800,714234,383350,891463,1274813,7217303,0,0
4500,10434600,991100,436284,398650,834934,383350,893163,1276513,7332053,0,0
4600,10671750,991100,496634,308550,805184,383350,894863,1278213,7597253,0,0
4700,10908900,991100,463484,462400,925884,383350,896563,1279913,7712003,0,0
4800,11146050,991100,523834,372300,896134,383350,898263,1281613,7977203,0,0
4900,11383200,991100,487454,526150,1013604,383350,899963,1283313,8095183,0,1
5000,11620350,991100,544958,249900,794858,383350,901663,1285013,8549379,0,6
5100,11857500,991100,502630,384200,886830,383350,903363,1286713,8692857,0,14
5200,12094650,991100,551314,251600,802914,383350,905063,1288413,9012223,0,15
5300,12331800,991100,505648,385900,891548,383350,906763,1290113,9159039,0,16
5400,12568950,991100,552398,295800,848198,383350,908463,1291813,9437839,0,16
5500,12806100,991100,505648,449650,955298,383350,910163,1293513,9566189,0,16
5600,13043250,991100,552398,359550,911948,383350,911863,1295213,9844989,0,16
5700,13280400,991100,504203,513400,1017603,383350,913563,1296913,9974784,0,17
5800,13517550,991100,551803,256700,808503,383350,915263,1298613,10419334,0,16
5900,13754700,991100,505903,391000,896903,383350,916963,1300313,10566384,0,16
6000,13991850,991100,552653,300900,853553,383350,918663,1302013,10845184,0,16
