run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,76,0
200,237150,0,231625,0,231625,0,5525,5525,0,312,0
300,474300,82450,363800,21250,385050,0,6800,6800,0,321,0
400,711450,352750,263075,87550,350625,0,8075,8075,0,321,0
500,948600,439450,391000,62050,453050,0,9350,9350,46750,321,0
600,1185750,709750,290275,128350,418625,0,10625,10625,46750,321,0
700,1422900,796450,418200,102850,521050,0,11900,11900,93500,321,0
800,1660050,1066750,317475,169150,486625,0,13175,13175,93500,321,0
900,1897200,1153450,445400,143650,589050,0,14450,14450,140250,321,0
1000,2134350,1423750,344675,209950,554625,0,15725,15725,140250,321,0
1100,2371500,1510450,472600,184450,657050,0,17000,17000,187000,321,0
1200,2608650,1780750,371875,250750,622625,0,18275,18275,187000,321,0
1300,2845800,1867450,499800,225250,725050,0,19550,19550,233750,321,0
1400,3082950,2137750,399075,291550,690625,0,20825,20825,233750,321,0
1500,3320100,2224450,527000,266050,793050,0,22100,22100,280500,321,0
1600,3557250,2494750,426275,332350,758625,0,23375,23375,280500,321,0
1700,3794400,2581450,554200,306850,861050,0,24650,24650,327250,321,0
1800,4031550,2851750,454750,373150,827900,0,24650,24650,327250,321,0
1900,4268700,2939300,581400,347650,929050,0,26350,26350,374000,321,0
2000,4505850,3209600,471435,413950,885385,0,27625,27625,383240,321,15
2100,4743000,3296300,585994,388450,974444,0,28900,28900,443356,321,16
2200,4980150,3566600,471053,454750,925803,0,30175,30175,457572,321,17
2300,5217300,3653300,586228,266900,853128,0,31450,31450,679422,321,16
2400,5454450,3923600,471903,333200,805103,0,32725,32725,693022,321,16
2500,5691600,4010300,586228,307700,893928,0,34000,34000,753372,321,16
2600,5928750,4280600,471903,374000,845903,0,35275,35275,766972,321,16
2700,6165900,4367300,586228,348500,934728,0,36550,36550,827322,321,16
2800,6403050,4637600,471903,414800,886703,0,37825,37825,840922,321,16
2900,6640200,4724300,586228,389300,975528,0,39100,39100,901272,321,16
3000,6877350,4994600,471903,455600,927503,0,40375,40375,914872,321,16
3100,7114500,5081300,33618,0,33618,430100,594069,1024169,975413,321,17
3200,7351650,5081300,91418,0,91418,432650,769169,1201819,977113,303,2
3300,7588800,5094900,258443,12750,271193,432650,811244,1243894,978813,305,2
3400,7825950,5179900,347693,72250,419943,432650,811244,1243894,982213,275,2
3500,8063100,5179900,331543,106250,437793,632400,812838,1445238,1000169,0,3
3600,8300250,5179900,368518,255000,623518,632400,814113,1446513,1050319,0,2
3700,8537400,5179900,353962,357000,710962,632400,815388,1447788,1198750,0,3
3800,8774550,5179900,389237,312800,702037,632400,816663,1449063,1443550,0,2
