run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,61,0
200,237150,0,235875,0,235875,0,1275,1275,0,114,0
300,474300,28900,365500,77350,442850,0,2550,2550,0,117,0
400,711450,128350,263075,316200,579275,0,3825,3825,0,117,0
500,948600,157250,392700,131750,524450,0,5100,5100,261800,117,0
600,1185750,256700,290275,370600,660875,0,6375,6375,261800,117,0
700,1422900,285600,419900,186150,606050,0,7650,7650,523600,117,0
800,1660050,385050,317475,425000,742475,0,8925,8925,523600,117,0
900,1897200,413950,447100,240550,687650,0,10200,10200,785400,117,0
1000,2134350,513400,344675,479400,824075,0,11475,11475,785400,117,0
1100,2371500,542300,474300,294950,769250,0,12750,12750,1047200,117,0
1200,2608650,641750,371875,533800,905675,0,14025,14025,1047200,117,0
1300,2845800,670650,501500,349350,850850,0,15300,15300,1309000,117,0
1400,3082950,770100,399075,588200,987275,0,16575,16575,1309000,117,0
1500,3320100,799000,528700,403750,932450,0,17850,17850,1570800,117,0
1600,3557250,898450,426275,642600,1068875,0,19125,19125,1570800,117,0
1700,3794400,927350,555900,458150,1014050,0,20400,20400,1832600,117,0
1800,4031550,1026800,453369,697000,1150369,0,21675,21675,1832706,117,1
1900,4268700,1055700,583844,355300,939144,0,22950,22950,2250906,117,0
2000,4505850,1155150,471032,594150,1065182,0,24225,24225,2261293,117,17
2100,4743000,1184050,587907,248200,836107,0,25500,25500,2697343,117,16
2200,4980150,1283500,471882,487050,958932,0,26775,26775,2710943,117,16
2300,5217300,1312400,587907,302600,890507,0,28050,28050,2986343,117,16
2400,5454450,1411850,471882,541450,1013332,0,29325,29325,2999943,117,16
2500,5691600,1440750,587907,357000,944907,0,30600,30600,3275343,117,16
2600,5928750,1540200,471882,595850,1067732,0,31875,31875,3288943,117,16
2700,6165900,1569100,587886,411400,999286,0,33150,33150,3564364,117,17
2800,6403050,1668550,472711,493850,966561,0,34425,34425,3733514,117,16
2900,6640200,1697450,588736,309400,898136,0,35700,35700,4008914,117,16
3000,6877350,1796900,472711,548250,1020961,0,36975,36975,4022514,117,16
3100,7114500,1825800,6800,0,6800,363800,620186,983986,4297914,117,16
3200,7351650,1825800,59075,3400,62475,367200,798261,1165461,4297914,68,0
3300,7588800,1826650,264775,34000,298775,367200,798261,1165461,4297914,129,0
3400,7825950,1830050,333625,134300,467925,402050,807611,1209661,4318314,12,0
3500,8063100,1830050,289425,386750,676175,413950,810161,1224111,4332764,0,0
3600,8300250,1830050,368050,204000,572050,413950,811436,1225386,4672764,0,0
3700,8537400,1830050,318325,475150,793475,413950,812711,1226661,4687214,0,0
3800,8774550,1830050,394634,365500,760134,413950,813986,1227936,4956430,0,1
3900,9011700,1830050,345759,474300,820059,413950,815261,1229211,5132380,0,0
4000,9248850,1830050,422684,364650,787334,413950,816536,1230486,5400980,0,0
4100,9486000,1830050,365904,635800,1001704,413950,817811,1231761,5422485,0,1
4200,9723150,1830050,443679,301750,745429,413950,819086,1233036,5914635,0,0
4300,9960300,1830050,394804,538900,933704,413950,820361,1234311,5962235,0,0
4400,10197450,1830050,472579,334050,806629,413950,821636,1235586,6325185,0,0
4500,10434600,1830050,423704,571200,994904,413950,822911,1236861,6372785,0,0
4600,10671750,1830050,501479,366350,867829,413950,824186,1238136,6735735,0,0
4700,10908900,1830050,452604,603500,1056104,413950,825461,1239411,6783335,0,0
4800,11146050,1830050,530379,398650,929029,413950,826736,1240686,7146285,0,0
4900,11383200,1830050,481504,635800,1117304,413950,828011,1241961,7193885,0,0
5000,11620350,1830050,558047,430950,988997,413950,829286,1243236,7558067,0,2
5100,11857500,1830050,497998,702100,1200098,413950,830561,1244511,7582841,0,16
5200,12094650,1830050,559793,592450,1152243,413950,831836,1245786,7866571,0,17
5300,12331800,1830050,497318,700400,1197718,413950,833111,1247061,8056971,0,16
5400,12568950,1830050,560643,590750,1151393,413950,834386,1248336,8339171,0,16
