run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,61,0
200,237150,0,234175,0,234175,0,2975,2975,0,114,0
300,474300,28900,363800,77350,441150,0,4250,4250,0,117,0
400,711450,128350,264775,312800,577575,0,5525,5525,0,117,0
500,948600,157250,391000,133450,524450,0,6800,6800,260100,117,0
600,1185750,256700,291975,368900,660875,0,8075,8075,260100,117,0
700,1422900,285600,418200,187850,606050,0,9350,9350,521900,117,0
800,1660050,385050,319175,423300,742475,0,10625,10625,521900,117,0
900,1897200,413950,445400,242250,687650,0,11900,11900,783700,117,0
1000,2134350,513400,346375,477700,824075,0,13175,13175,783700,117,0
1100,2371500,542300,472600,296650,769250,0,14450,14450,1045500,117,0
1200,2608650,641750,373575,532100,905675,0,15725,15725,1045500,117,0
1300,2845800,670650,499800,351050,850850,0,17000,17000,1307300,117,0
1400,3082950,770100,400775,586500,987275,0,18275,18275,1307300,117,0
1500,3320100,799000,527000,405450,932450,0,19550,19550,1569100,117,0
1600,3557250,898450,427975,640900,1068875,0,20825,20825,1569100,117,0
1700,3794400,927350,554200,459850,1014050,0,22100,22100,1830900,117,0
1800,4031550,1026800,455175,695300,1150475,0,23375,23375,1830900,117,0
1900,4268700,1055700,580529,514250,1094779,0,24650,24650,2093571,117,1
2000,4505850,1155150,471967,584800,1056767,0,25925,25925,2268008,117,17
2100,4743000,1184050,586292,232050,818342,0,27200,27200,2713408,117,16
2200,4980150,1283500,473667,467500,941167,0,28475,28475,2727008,117,16
2300,5217300,1312400,586292,286450,872742,0,29750,29750,3002408,117,16
2400,5454450,1411850,473667,521900,995567,0,31025,31025,3016008,117,16
2500,5691600,1440750,586292,340850,927142,0,32300,32300,3291408,117,16
2600,5928750,1540200,473667,576300,1049967,0,33575,33575,3305008,117,16
2700,6165900,1569100,586271,395250,981521,0,34850,34850,3580429,117,17
2800,6403050,1668550,474496,474300,948796,0,36125,36125,3749579,117,16
2900,6640200,1697450,587121,293250,880371,0,37400,37400,4024979,117,16
3000,6877350,1796900,474496,528700,1003196,0,38675,38675,4038579,117,16
3100,7114500,1825800,3400,0,3400,347650,623671,971321,4313979,117,16
3200,7351650,1825800,171275,3400,174675,347650,689546,1037196,4313979,68,0
3300,7588800,1842800,303025,65450,368475,347650,715046,1062696,4314829,129,0
3400,7825950,1842800,284325,286450,570775,347650,715046,1062696,4349679,12,0
3500,8063100,1842800,365925,298350,664275,351900,718446,1070346,4485679,0,0
3600,8300250,1842800,310250,392700,702950,351900,719721,1071621,4682879,0,0
3700,8537400,1842800,394825,424150,818975,351900,720996,1072896,4802729,0,0
3800,8774550,1842800,331394,517650,849044,351900,722271,1074171,5008535,0,1
3900,9011700,1842800,416819,368900,785719,351900,723546,1075446,5307735,0,0
4000,9248850,1842800,360294,421600,781894,351900,724821,1076721,5547435,0,0
4100,9486000,1842800,445719,401200,846919,351900,726096,1077996,5718285,0,0
4200,9723150,1842800,389194,453900,843094,351900,727371,1079271,5957985,0,0
4300,9960300,1842800,474619,433500,908119,351900,728646,1080546,6128835,0,0
4400,10197450,1842800,418094,486200,904294,351900,729921,1081821,6368535,0,0
4500,10434600,1842800,503519,465800,969319,351900,731196,1083096,6539385,0,0
4600,10671750,1842800,446994,518500,965494,351900,732471,1084371,6779085,0,0
4700,10908900,1842800,531569,586500,1118069,351900,733746,1085646,6862385,0,0
4800,11146050,1842800,467309,680000,1147309,351900,735021,1086921,7069020,0,1
4900,11383200,1842800,552734,530400,1083134,351900,736296,1088196,7369070,0,0
5000,11620350,1842800,487585,583100,1070685,351900,737571,1089471,7617394,0,14
5100,11857500,1842800,560494,562700,1123194,351900,738846,1090746,7800760,0,15
5200,12094650,1842800,490603,615400,1106003,351900,740121,1092021,8053826,0,16
5300,12331800,1842800,562428,595000,1157428,351900,741396,1093296,8238276,0,16
5400,12568950,1842800,492303,647700,1140003,351900,742671,1094571,8491576,0,16
5500,12806100,1842800,564128,627300,1191428,351900,743946,1095846,8676026,0,16
5600,13043250,1842800,493302,680000,1173302,351900,745221,1097121,8930027,0,17
5700,13280400,1842800,565106,584800,1149906,351900,746496,1098396,9189298,0,17
5800,13517550,1842800,488181,521900,1010081,351900,747771,1099671,9564998,0,17
5900,13754700,1842800,560006,372300,932306,351900,749046,1100946,9878648,0,16
6000,13991850,1842800,489881,425000,914881,351900,750321,1102221,10131948,0,16
6100,14229000,1842800,5950,0,5950,756500,1307352,2063852,10316398,0,16
6200,14466150,1842800,79475,5950,85425,756500,1465027,2221527,10316398,62,0
6300,14703300,1853000,277100,27200,304300,756500,1470552,2227052,10318948,128,0
6400,14940450,1914200,325125,148750,473875,756500,1471827,2228327,10324048,117,0
6500,15177600,1981350,310250,238850,549100,756500,1473102,2229602,10417548,117,0
6600,15414750,2042550,352325,324700,677025,756500,1474377,2230877,10464298,117,0
6700,15651900,2109700,337450,294100,631550,756500,1475652,2232152,10678498,117,0
6800,15889050,2170900,379525,379950,759475,756500,1476927,2233427,10725248,117,0
6900,16126200,2238050,364650,348500,713150,756500,1478202,2234702,10940298,117,0
7000,16363350,2299250,406725,434350,841075,756500,1479477,2235977,10987048,117,0
