run_time       ,total_data     ,mutihop        ,sensor_data    ,uav_data       ,lost_data      
0,0,0,0,0,0
100,322,28,168,126,0
200,686,79,362,245,0
300,1099,146,551,402,0
400,1421,224,637,560,0
500,1785,307,840,638,0
600,2198,393,1101,704,0
700,2520,478,1246,796,0
800,2884,566,1358,960,0
900,3297,658,1644,995,0
1000,3619,748,1761,1110,0
1100,3983,837,1961,1185,0
1200,4396,930,2062,1404,0
1300,4718,1022,2219,1477,0
1400,5082,1114,2456,1512,0
1500,5495,1206,2742,1547,0
1600,5817,1295,2531,1991,0
1700,6181,1386,2762,2033,0
1800,6594,1477,3056,2061,0
1900,6916,1567,3166,2183,0
2000,7280,1656,2954,2670,0
2100,7693,1746,3256,2691,0
2200,8015,1834,3309,2872,0
2300,8379,1921,3451,3007,0
2400,8792,2006,3216,3570,0
2500,9114,2096,3413,3605,0
2600,9478,2185,3566,3727,0
2700,9891,2274,3834,3783,0
2800,10213,2358,3303,4552,0
2900,10577,2446,3537,4594,0
3000,10990,2533,3724,4733,0
3100,11312,2620,3903,4789,0
3200,11676,2706,3578,5392,0
3300,12089,2796,3866,5427,0
3400,12411,2886,4049,5476,0
3500,12775,2975,4200,5600,0
3600,13188,3065,4037,6086,0
3700,13510,3157,4239,6114,0
3800,13874,3248,4404,6222,0
3900,14287,3339,4691,6257,0
4000,14609,3430,4887,6292,0
4100,14973,3519,4479,6975,0
4200,15386,3608,4695,7083,0
4300,15708,3696,4808,7204,0
4400,16072,3783,4950,7339,0
4500,16485,3871,4750,7864,0
4600,16807,3961,4944,7899,3
4700,17171,4051,5080,8031,9
4800,17584,4140,5281,8148,15
4900,17906,4228,4835,8822,21
5000,18270,4318,5060,8871,21
5100,18683,4406,5163,9093,21
5200,19005,4494,5362,9128,21
5300,19369,4581,5492,9275,21
5400,19782,4673,5401,9684,24
5500,20104,4766,5609,9705,24
5600,20468,4858,5763,9823,24
5700,20881,4949,5955,9953,24
5800,21203,5037,5452,10690,24
5900,21567,5126,5685,10732,24
6000,21980,5215,5884,10857,24
6100,22302,5304,6068,10906,24
6200,22666,5394,5811,11437,24
6300,23079,5485,6006,11564,24
6400,23401,5576,6195,11606,24
6500,23765,5667,6440,11634,24
6600,24178,5754,5919,12481,24
6700,24500,5842,6122,12509,27
6800,24864,5931,6356,12544,33
6900,25277,6019,6520,12699,39
7000,25599,6107,6713,12734,45
7100,25963,6191,6093,13628,51
7200,26376,6280,6389,13656,51
7300,26698,6367,6363,13917,51
7400,27062,6454,6577,13980,51
7500,27475,6540,6430,14451,54
7600,27797,6630,6628,14479,60
7700,28161,6721,6752,14622,66
7800,28574,6812,7033,14657,72
7900,28896,6899,6400,15519,78
8000,29260,6987,6498,15691,84
8100,29673,7075,6661,15847,90
8200,29995,7163,6847,15889,96
8300,30359,7251,7054,15952,102
