run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,111,0
200,237150,0,230350,0,230350,0,6800,6800,0,124,0
300,474300,29750,362100,73950,436050,0,8500,8500,0,124,0
400,711450,135150,266050,300050,566100,0,10200,10200,0,124,0
500,948600,164900,389300,297500,686800,0,11900,11900,85000,124,0
600,1185750,270300,287598,523600,811198,0,13600,13600,90652,124,2
700,1422900,300050,409233,306850,716083,0,15300,15300,391467,124,1
800,1660050,405450,308848,510000,818848,0,17000,17000,418752,124,1
900,1897200,435200,433798,240550,674348,0,18700,18700,768952,124,0
1000,2134350,540600,339448,427550,766998,0,20400,20400,806352,124,0
1100,2371500,570350,463548,337450,800998,0,22100,22100,978052,124,0
1200,2608650,675750,370048,540600,910648,0,22100,22100,1000152,124,0
1300,2845800,705500,491598,531250,1022848,850,23800,24650,1092802,124,0
1400,3082950,810900,387643,757350,1144993,850,25500,26350,1100707,124,2
1500,3320100,840650,512593,401200,913793,850,27200,28050,1537607,124,0
1600,3557250,946050,417393,604350,1021743,850,28900,29750,1559707,124,0
1700,3794400,975800,541493,514250,1055743,850,30600,31450,1731407,124,0
1800,4031550,1081200,446293,717400,1163693,850,32300,33150,1753507,124,0
1900,4268700,1110950,567163,707200,1274363,850,34000,34850,1848537,124,1
2000,4505850,1216350,452842,933300,1386142,850,35700,36550,1866808,124,18
2100,4743000,1246100,565892,400350,966242,850,37400,38250,2492408,124,15
2200,4980150,1351500,458792,587350,1046142,850,39100,39950,2542558,124,15
2300,5217300,1381250,569951,497250,1067201,850,40800,41650,2727199,124,16
2400,5454450,1486650,462490,542300,1004790,850,42500,43350,2919660,124,16
2500,5691600,1516400,573840,372300,946140,850,44200,45050,3184010,124,15
2600,5928750,1621800,456455,598400,1054855,850,45900,46750,3205345,124,17
2700,6165900,1651550,568655,243100,811755,850,47600,48450,3654145,124,15
2800,6403050,1756950,460705,446250,906955,850,49300,50150,3688995,124,15
2900,6640200,1786700,572055,356150,928205,850,51000,51850,3873445,124,15
3000,6877350,1892100,464105,559300,1023405,850,52700,53550,3908295,124,15
3100,7114500,1921850,4250,0,4250,549950,622375,1172325,4016075,124,16
3200,7351650,1923550,123675,1700,125375,550800,735850,1286650,4016075,158,0
3300,7588800,1926100,308125,50150,358275,550800,735850,1286650,4017775,123,0
3400,7825950,1966050,292825,226100,518925,551650,751150,1302800,4038175,114,0
3500,8063100,2044250,332350,300900,633250,551650,754125,1305775,4079825,131,0
3600,8300250,2044250,333200,400350,733550,551650,755825,1307475,4214975,0,0
3700,8537400,2044250,358934,566100,925034,551650,757525,1309175,4258941,0,1
3800,8774550,2044250,356788,487050,843838,551650,759225,1310875,4575587,0,1
3900,9011700,2044250,388238,430950,819188,551650,759225,1310875,4837387,0,0
4000,9248850,2044250,387388,420750,808138,552500,760925,1313425,5083037,0,0
4100,9486000,2044250,416288,535500,951788,552500,762625,1315125,5174837,0,0
4200,9723150,2044250,415438,632400,1047838,552500,764325,1316825,5314237,0,0
4300,9960300,2044250,438643,798150,1236793,552500,766025,1318525,5360732,0,2
4400,10197450,2044250,434223,695300,1129523,552500,767725,1320225,5703452,0,1
4500,10434600,2044250,463973,612000,1075973,552500,769425,1321925,5992452,0,0
4600,10671750,2044250,464823,600950,1065773,552500,771125,1323625,6238102,0,0
4700,10908900,2044250,494573,672350,1166923,552500,772825,1325325,6372402,0,0
4800,11146050,2044250,495423,661300,1156723,552500,774525,1327025,6618052,0,0
4900,11383200,2044250,524727,732700,1257427,552500,776225,1328725,6752798,0,1
5000,11620350,2044250,521265,635800,1157065,552500,777925,1330425,7088610,0,7
5100,11857500,2044250,532020,801550,1333570,552500,779625,1332125,7147555,0,18
5200,12094650,2044250,519270,535500,1054770,552500,781325,1333825,7661805,0,16
5300,12331800,2044250,533614,651100,1184714,552500,783025,1335525,7767311,0,18
5400,12568950,2044250,516444,514250,1030694,552500,784725,1337225,8156781,0,17
5500,12806100,2044250,532594,430950,963544,552500,786425,1338925,8459381,0,16
5600,13043250,2044250,519844,419900,939744,552500,788125,1340625,8718631,0,16
5700,13280400,2044250,535994,491300,1027294,552500,789825,1342325,8866531,0,16
5800,13517550,2044250,522394,555050,1077444,552500,791525,1344025,9051831,0,16
5900,13754700,2044250,532594,676600,1209194,552500,793225,1345725,9155531,0,17
6000,13991850,2044250,519844,540600,1060444,552500,794925,1347425,9539731,0,16
6100,14229000,2044250,850,0,850,1208700,1330919,2539619,9644281,0,16
6200,14466150,2044250,204000,850,204850,1208700,1364069,2572769,9644281,135,0
6300,14703300,2078250,350200,56950,407150,1208700,1364069,2572769,9645131,136,0
6400,14940450,2183650,277950,255850,533800,1210400,1367469,2577869,9645131,124,0
6500,15177600,2213400,375700,315350,691050,1210400,1369169,2579569,9693581,124,0
6600,15414750,2318800,300603,514250,814853,1210400,1370869,2581269,9699828,124,2
6700,15651900,2348550,395038,320450,715488,1210400,1372569,2582969,10004893,124,1
6800,15889050,2453950,321853,496400,818253,1210400,1374269,2584669,10032178,124,1
6900,16126200,2483700,419603,254150,673753,1210400,1375969,2586369,10382378,124,0
7000,16363350,2589100,352453,413950,766403,1210400,1377669,2588069,10419778,124,0
7100,16600500,2618850,449353,351050,800403,1210400,1379369,2589769,10591478,124,0
7200,16837650,2724250,381353,527000,908353,1210400,1381069,2591469,10613578,124,0
7300,17074800,2754000,478253,464100,942353,1210400,1382769,2593169,10785278,124,0
7400,17311950,2859400,404303,663000,1067303,1210400,1384469,2594869,10790378,124,1
7500,17549100,2889150,501203,517650,1018853,1210400,1386169,2596569,11044528,124,0
7600,17786250,2994550,427083,716550,1143633,1210400,1387869,2598269,11049798,124,1
7700,18023400,3024300,523983,527850,1051833,1210400,1389569,2599969,11347298,124,0
7800,18260550,3129700,455983,703800,1159783,1210400,1391269,2601669,11369398,124,0
7900,18497700,3159450,550503,640900,1191403,1210400,1392969,2603369,11543478,124,1
8000,18734850,3264850,469672,816850,1286522,1210400,1392969,2603369,11580109,124,17
8100,18972000,3294600,553822,419050,972872,1211250,1394669,2605919,12098609,124,15
8200,19209150,3400000,473922,578000,1051922,1211250,1396369,2607619,12149609,124,15
8300,19446300,3429750,557222,595000,1152222,1211250,1398069,2609319,12255009,124,15
8400,19683450,3535150,472180,793900,1266080,1211250,1399769,2611019,12271201,124,18
8500,19920600,3564900,558030,309400,867430,1211250,1401469,2612719,12875551,124,15
8600,20157750,3670300,472095,485350,957445,1211250,1403169,2614419,12915586,124,16
8700,20394900,3700050,557095,260100,817195,1211250,1404869,2616119,13261536,124,15
8800,20632050,3805450,476345,436050,912395,1211250,1406569,2617819,13296386,124,15
8900,20869200,3835200,559645,453050,1012695,1211250,1408269,2619519,13401786,124,15
9000,21106350,3940600,474645,651950,1126595,1211250,1409969,2621219,13417936,124,16
9100,21343500,3970350,3400,0,3400,1697450,1964684,3662134,13707616,124,16
9200,21580650,3972050,62900,850,63750,1698300,2138934,3837234,13707616,158,0
9300,21817800,3972900,252025,24650,276675,1698300,2161459,3859759,13708466,123,0
9400,22054950,3995000,320450,153850,474300,1698300,2165284,3863584,13722066,114,0
9500,22292100,4077450,306850,306850,613700,1698300,2167834,3866134,13734816,131,0
9600,22529250,4077450,352750,338300,691050,1698300,2167834,3866134,13894616,0,0
9700,22766400,4077450,334029,578000,912029,1699150,2169534,3868684,13908237,0,1
9800,23003550,4077450,375403,456450,831853,1699150,2171234,3870384,14223863,0,1
9900,23240700,4077450,360953,464100,825053,1699150,2172934,3872084,14466113,0,0
10000,23477850,4077450,405153,425850,831003,1699150,2174634,3873784,14695613,0,0
