run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,162,0
200,237150,0,217175,0,217175,0,19975,19975,0,213,0
300,474300,49300,353600,50150,403750,0,21250,21250,0,208,0
400,711450,225250,273275,190400,463675,0,22525,22525,0,208,0
500,948600,275400,380800,164050,544850,0,23800,23800,104550,208,0
600,1185750,451350,300475,301750,602225,0,25075,25075,107100,208,0
700,1422900,501500,406874,272000,678874,0,26350,26350,216176,208,1
800,1660050,677450,327399,242250,569649,0,27625,27625,385326,208,0
900,1897200,727600,435774,171700,607474,0,28900,28900,533226,208,0
1000,2134350,903550,355449,309400,664849,0,30175,30175,535776,208,0
1100,2371500,953700,462974,279650,742624,0,31450,31450,643726,208,0
1200,2608650,1129650,382394,417350,799744,0,32725,32725,646531,208,1
1300,2845800,1179800,486349,387600,873949,0,34000,34000,758051,208,1
1400,3082950,1355750,406874,336600,743474,0,35275,35275,948451,208,0
1500,3320100,1405900,515249,266050,781299,0,36550,36550,1096351,208,0
1600,3557250,1581850,435774,368050,803824,0,37825,37825,1133751,208,0
1700,3794400,1632000,543958,297500,841458,0,39100,39100,1281842,208,1
1800,4031550,1807950,464483,277100,741583,0,40375,40375,1441642,208,0
1900,4268700,1858100,572008,247350,819358,0,41650,41650,1549592,208,0
2000,4505850,2034050,482443,385050,867493,0,42925,42925,1561382,208,15
2100,4743000,2084200,573202,355300,928502,0,44200,44200,1686098,208,17
2200,4980150,2260150,480127,304300,784427,0,45475,45475,1890098,208,16
2300,5217300,2310300,574902,233750,808652,0,46750,46750,2051598,208,16
2400,5454450,2486250,481827,335750,817577,0,48025,48025,2102598,208,16
2500,5691600,2536400,576602,265200,841802,0,49300,49300,2264098,208,16
2600,5928750,2712350,482677,402900,885577,0,50575,50575,2280248,208,16
2700,6165900,2762500,576602,373150,949752,0,51850,51850,2401798,208,16
2800,6403050,2938450,482677,510850,993527,0,53125,53125,2417948,208,16
2900,6640200,2988600,573202,481100,1054302,0,54400,54400,2542898,208,17
3000,6877350,3164550,481402,430100,911502,0,54400,54400,2746898,208,16
3100,7114500,3215550,3400,0,3400,359550,627602,987152,2908398,208,16
3200,7351650,3215550,189550,3400,192950,359550,675202,1034752,2908398,132,0
3300,7588800,3215550,306850,50150,357000,394400,710052,1104452,2911798,50,0
3400,7825950,3215550,254150,255000,509150,470900,718552,1189452,2911798,0,0
3500,8063100,3215550,376550,236300,612850,515950,720252,1236202,2998498,0,0
3600,8300250,3215550,291975,556750,848725,515950,721527,1237477,2998498,0,0
3700,8537400,3215550,404600,349350,753950,515950,722802,1238752,3329148,0,0
3800,8774550,3215550,317603,670650,988253,515950,724077,1240027,3330720,0,2
3900,9011700,3215550,431928,163200,595128,515950,725352,1241302,3959720,0,0
4000,9248850,3215550,347353,468350,815703,515950,726627,1242577,3975020,0,0
4100,9486000,3215550,459978,289000,748978,515950,727902,1243852,4277620,0,0
4200,9723150,3215550,374553,610300,984853,515950,729177,1245127,4277620,0,0
4300,9960300,3215550,487178,430950,918128,515950,730452,1246402,4580220,0,0
4400,10197450,3215550,398502,752250,1150752,515950,731727,1247677,4583471,0,3
4500,10434600,3215550,511127,242250,753377,515950,733002,1248952,5216721,0,1
4600,10671750,3215550,424682,547400,972082,515950,734277,1250227,5233891,0,1
4700,10908900,3215550,535607,368050,903657,515950,735552,1251502,5538191,0,1
4800,11146050,3215550,448312,689350,1137662,515950,736827,1252777,5540061,0,1
4900,11383200,3215550,559237,510000,1069237,515950,738102,1254052,5844361,0,1
5000,11620350,3215550,462000,831300,1293300,515950,739377,1255327,5856173,0,15
5100,11857500,3215550,563809,321300,885109,515950,740652,1256602,6500239,0,14
5200,12094650,3215550,465082,626450,1091532,515950,741927,1257877,6529691,0,16
5300,12331800,3215550,563257,447100,1010357,515950,743202,1259152,6846741,0,16
5400,12568950,3215550,465932,609450,1075382,515950,744477,1260427,7017591,0,15
5500,12806100,3215550,565807,430100,995907,515950,745752,1261702,7332941,0,15
5600,13043250,3215550,465082,751400,1216482,515950,747027,1262977,7348241,0,17
5700,13280400,3215550,566657,241400,808057,515950,748302,1264252,7992541,0,15
5800,13517550,3215550,469332,546550,1015882,515950,749577,1265527,8020591,0,15
5900,13754700,3215550,569207,367200,936407,515950,750852,1266802,8335941,0,15
6000,13991850,3215550,471032,688500,1159532,515950,752127,1268077,8348691,0,15
6100,14229000,3215550,4250,850,5100,1024250,1320059,2344309,8664041,0,15
6200,14466150,3215550,95200,5100,100300,1024250,1462009,2486259,8664041,124,0
6300,14703300,3233400,258825,22950,281775,1024250,1494734,2518984,8669141,206,0
6400,14940450,3338800,307275,103700,410975,1024250,1497284,2521534,8669141,216,0
6500,15177600,3453550,330650,141100,471750,1024250,1498559,2522809,8729491,208,0
6600,15414750,3564900,337025,232900,569925,1024250,1499834,2524084,8755841,208,0
6700,15651900,3679650,357850,253300,611150,1024250,1501109,2525359,8835741,208,0
6800,15889050,3791000,363694,342550,706244,1024250,1502384,2526634,8865172,208,1
6900,16126200,3905750,385369,199750,585119,1024250,1503659,2527909,9107422,208,0
7000,16363350,4017100,391744,289000,680744,1024250,1504934,2529184,9136322,208,0
7100,16600500,4131850,412569,307700,720269,1024250,1506209,2530459,9217922,208,0
7200,16837650,4243200,418944,396950,815894,1024250,1507484,2531734,9246822,208,0
7300,17074800,4357950,436369,415650,852019,1024250,1508759,2533009,9331822,208,1
7400,17311950,4469300,443594,317900,761494,1024250,1510034,2534284,9546872,208,0
7500,17549100,4584050,465269,294100,759369,1024250,1511309,2535559,9670122,208,0
7600,17786250,4695400,472494,349350,821844,1024250,1512584,2536834,9732172,208,0
7700,18023400,4810150,493978,325550,819528,1024250,1513859,2538109,9855613,208,1
7800,18260550,4921500,501203,256700,757903,1024250,1515134,2539384,10041763,208,0
7900,18497700,5036250,522028,275400,797428,1024250,1516409,2540659,10123363,208,0
8000,18734850,5147600,522859,364650,887509,1024250,1517684,2541934,10157807,208,9
8100,18972000,5262350,529554,383350,912904,1024250,1518959,2543209,10253537,208,15
8200,19209150,5373700,523647,285600,809247,1024250,1520234,2544484,10481719,208,16
8300,19446300,5488450,531722,261800,793522,1024250,1521509,2545759,10618569,208,16
8400,19683450,5599800,525347,317050,842397,1024250,1522784,2547034,10694219,208,16
8500,19920600,5714550,533422,293250,826672,1024250,1524059,2548309,10831069,208,16
8600,20157750,5825900,526197,382500,908697,1024250,1525334,2549584,10873569,208,16
8700,20394900,5940650,533422,401200,934622,1024250,1526609,2550859,10968769,208,16
8800,20632050,6052000,526197,490450,1016647,1024250,1527884,2552134,11011269,208,16
8900,20869200,6166750,531297,509150,1040447,1024250,1527884,2552134,11109869,208,17
9000,21106350,6278950,523647,411400,935047,1024250,1529584,2553834,11338519,208,16
9100,21343500,6393700,38909,0,38909,1411850,2023672,3435522,11475369,208,16
9200,21580650,6395400,190209,16150,206359,1413550,2089122,3502672,11476219,132,1
9300,21817800,6395400,324509,89250,413759,1413550,2106122,3519672,11488969,50,1
9400,22054950,6395400,291784,247350,539134,1519800,2110797,3630597,11489819,0,1
9500,22292100,6395400,369984,246500,616484,1590350,2112497,3702847,11577369,0,1
9600,22529250,6395400,320259,531250,851509,1590350,2113772,3704122,11578219,0,1
9700,22766400,6395400,396334,510000,906334,1590350,2115047,3705397,11759269,0,1
9800,23003550,6395400,344017,647700,991717,1590350,2116322,3706672,11909761,0,3
9900,23240700,6395400,421792,241400,663192,1590350,2117597,3707947,12474161,0,1
10000,23477850,6395400,372067,442850,814917,1590350,2118872,3709222,12558311,0,1
