run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,64,0
200,237150,0,201025,0,201025,0,36125,36125,0,196,0
300,474300,35700,331925,50150,382075,850,55675,56525,0,196,0
400,711450,177650,264350,196350,460700,5100,68000,73100,0,196,0
500,948600,227800,359550,213350,572900,6800,79900,86700,61200,196,0
600,1185750,372300,293739,337450,631189,25500,93075,118575,63686,196,1
700,1422900,437750,372789,170850,543639,27200,115175,142375,299136,196,0
800,1660050,572900,339639,273700,613339,27200,115175,142375,331436,196,0
900,1897200,638350,421239,243100,664339,28050,117725,145775,448736,196,0
1000,2134350,782000,349903,390150,740053,28050,134725,162775,449522,196,1
1100,2371500,844050,423853,246500,670353,28050,150875,178925,678172,196,0
1200,2608650,977500,373363,391850,765213,28050,154700,182750,683187,196,1
1300,2845800,1049750,449013,209100,658113,28050,158950,187000,950937,196,0
1400,3082950,1185750,405238,308550,713788,28050,161075,189125,994287,196,0
1500,3320100,1258850,465588,222700,688288,79900,177225,257125,1115837,196,0
1600,3557250,1394000,422238,319600,741838,81600,179775,261375,1160037,196,0
1700,3794400,1467100,471538,286450,757988,81600,206975,288575,1280737,196,0
1800,4031550,1592050,422833,385900,808733,81600,223125,304725,1326042,196,1
1900,4268700,1654950,493383,243100,736483,82450,238425,320875,1556392,196,0
2000,4505850,1773950,458578,374000,832578,82450,242675,325125,1574197,196,11
2100,4743000,1849600,506646,240550,747196,82450,257975,340425,1805779,196,12
2200,4980150,1973700,423728,384200,807928,82450,300093,382543,1815979,196,12
2300,5217300,2039150,469394,405450,874844,82450,332627,415077,1888229,196,10
2400,5454450,2183650,426639,527000,953639,82450,336027,418477,1898684,196,10
2500,5691600,2249100,482314,377400,859714,82450,350902,433352,2149434,196,9
2600,5928750,2392750,416630,428400,845030,110500,374936,485436,2205534,196,10
2700,6165900,2459050,483780,275400,759180,110500,387686,498186,2449484,196,8
2800,6403050,2595050,439155,406300,845455,110500,391511,502011,2460534,196,8
2900,6640200,2663050,505689,461550,967239,110500,394911,505411,2504500,196,9
3000,6877350,2804150,447358,577150,1024508,110500,397461,507961,2540731,196,11
3100,7114500,2872150,311931,100300,412231,439450,600888,1040338,2789781,196,10
3200,7351650,3010700,230904,5950,236854,557600,749915,1307515,2796581,224,8
3300,7588800,3010700,350329,67150,417479,566100,786890,1352990,2807631,2,6
3400,7825950,3010700,362229,177650,539879,642600,805590,1448190,2827181,2,6
3500,8063100,3010700,403879,345100,748979,642600,815790,1458390,2845031,0,6
3600,8300250,3010700,379718,355300,735018,672350,830665,1503015,3051517,0,7
3700,8537400,3010700,418457,305150,723607,685100,838315,1523415,3279678,0,7
3800,8774550,3010700,385732,268600,654332,685100,858290,1543390,3566128,0,6
3900,9011700,3010700,430357,243950,674307,685100,869765,1554865,3771828,0,6
4000,9248850,3010700,387623,278800,666423,685100,902299,1587399,3984328,0,6
4100,9486000,3010700,430973,262650,693623,685100,908249,1593349,4188328,0,5
4200,9723150,3010700,409298,289850,699148,689350,918874,1608224,4405078,0,5
4300,9960300,3010700,433948,350200,784148,689350,940124,1629474,4535978,0,5
4400,10197450,3010700,427148,401200,828348,689350,943949,1633299,4725103,0,6
4500,10434600,3010700,460723,301750,762473,689350,946924,1636274,5025153,0,5
