run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,64,0
200,237150,0,235450,0,235450,0,1700,1700,0,196,0
300,474300,43350,365500,62050,427550,0,3400,3400,0,196,0
400,711450,209950,262650,233750,496400,0,5100,5100,0,196,0
500,948600,253300,392700,231200,623900,0,6800,6800,64600,196,0
600,1185750,419900,284814,402900,687714,0,8500,8500,69636,196,1
700,1422900,463250,415714,193800,609514,0,10200,10200,339936,196,0
800,1660050,629850,313714,336600,650314,0,11900,11900,367986,196,0
900,1897200,673200,444614,260100,704714,0,13600,13600,505686,196,0
1000,2134350,839800,341148,402900,744048,0,15300,15300,535202,196,1
1100,2371500,883150,472898,155550,628448,0,17000,17000,842902,196,0
1200,2608650,1049750,371748,288150,659898,0,18700,18700,880302,196,0
1300,2845800,1093100,501798,285600,787398,0,20400,20400,944902,196,0
1400,3082950,1259700,396823,457300,854123,0,22100,22100,947027,196,1
1500,3320100,1303050,527723,277950,805673,0,23800,23800,1187577,196,0
1600,3557250,1469650,425723,420750,846473,0,25500,25500,1215627,196,0
1700,3794400,1513000,556623,344250,900873,0,27200,27200,1353327,196,0
1800,4031550,1679600,453178,515950,969128,0,28900,28900,1353922,196,1
1900,4268700,1722950,584078,353600,937678,0,30600,30600,1577472,196,0
2000,4505850,1889550,465932,525300,991232,0,32300,32300,1592768,196,17
2100,4743000,1932900,583232,317050,900282,0,34000,34000,1875818,196,16
2200,4980150,2099500,467632,459850,927482,0,35700,35700,1917468,196,16
2300,5217300,2142850,584932,383350,968282,0,37400,37400,2068768,196,16
2400,5454450,2309450,469332,526150,995482,0,39100,39100,2110418,196,16
2500,5691600,2352800,586632,449650,1036282,0,40800,40800,2261718,196,16
2600,5928750,2519400,469162,592450,1061612,0,42500,42500,2305238,196,17
2700,6165900,2562750,586462,419900,1006362,0,44200,44200,2552588,196,16
2800,6403050,2729350,468652,581400,1050052,0,45900,45900,2577748,196,17
2900,6640200,2772700,585952,402050,988002,0,47600,47600,2831898,196,16
3000,6877350,2939300,470352,544850,1015202,0,49300,49300,2873548,196,16
3100,7114500,2982650,18084,1700,19784,466650,620568,1087218,3024848,196,16
3200,7351650,2982650,133259,4250,137509,466650,739143,1205793,3025698,224,1
3300,7588800,2982650,276059,52700,328759,471750,774843,1246593,3030798,2,1
3400,7825950,2982650,310059,164900,474959,543150,784193,1327343,3040998,2,1
3500,8063100,2982650,346503,348500,695003,543150,786743,1329893,3055554,0,2
3600,8300250,2982650,339002,345100,684102,583100,788868,1371968,3261530,0,2
3700,8537400,2982650,370452,232900,603352,583100,790568,1373668,3577730,0,1
3800,8774550,2982650,367902,269450,637352,583100,792268,1375368,3779180,0,1
3900,9011700,2982650,398502,279650,678152,583100,793968,1377068,3973830,0,1
4000,9248850,2982650,388047,402050,790097,583100,795668,1378768,4097335,0,2
4100,9486000,2982650,418647,293250,711897,583100,797368,1380468,4410985,0,1
4200,9723150,2982650,416097,296650,712747,583100,799068,1382168,4645585,0,1
4300,9960300,2982650,445847,378250,824097,583100,800768,1383868,4769685,0,1
4400,10197450,2982650,439897,414800,854697,583100,802468,1385568,4974535,0,2
4500,10434600,2982650,470497,320450,790947,583100,804168,1387268,5273735,0,1
4600,10671750,2982650,467947,323850,791797,583100,805868,1388968,5508335,0,1
4700,10908900,2982650,498547,334050,832597,583100,807568,1390668,5702985,0,1
4800,11146050,2982650,495147,370600,865747,583100,809268,1392368,5905285,0,1
4900,11383200,2982650,524897,452200,977097,583100,810968,1394068,6029385,0,1
5000,11620350,2982650,509472,488750,998222,583100,812668,1395768,6243710,0,12
5100,11857500,2982650,529108,361250,890358,583100,814368,1397468,6587024,0,15
