run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,93,0
200,237150,0,215050,0,215050,0,22100,22100,0,151,0
300,474300,39950,357425,53550,410975,0,23375,23375,0,151,0
400,711450,167450,267750,251600,519350,0,24650,24650,0,151,0
500,948600,207400,384625,107950,492575,0,25925,25925,222700,151,0
600,1185750,334900,294950,302600,597550,0,27200,27200,226100,151,0
700,1422900,374850,411825,136850,548675,0,28475,28475,470900,151,0
800,1660050,502350,322150,331500,653650,0,29750,29750,474300,151,0
900,1897200,542300,439025,165750,604775,0,31025,31025,719100,151,0
1000,2134350,669800,349350,360400,709750,0,32300,32300,722500,151,0
1100,2371500,709750,466225,194650,660875,0,33575,33575,967300,151,0
1200,2608650,837250,376550,389300,765850,0,34850,34850,970700,151,0
1300,2845800,877200,493425,223550,716975,0,36125,36125,1215500,151,0
1400,3082950,1004700,403474,418200,821674,0,37400,37400,1219176,151,1
1500,3320100,1044650,521199,93500,614699,0,38675,38675,1622076,151,0
1600,3557250,1172150,431524,288150,719674,0,39950,39950,1625476,151,0
1700,3794400,1212100,548399,122400,670799,0,41225,41225,1870276,151,0
1800,4031550,1339600,458724,317050,775774,0,42500,42500,1873676,151,0
1900,4268700,1379550,575599,151300,726899,0,43775,43775,2118476,151,0
2000,4505850,1507050,477300,345950,823250,0,45050,45050,2130500,151,14
2100,4743000,1547000,581043,180200,761243,0,46325,46325,2388432,151,16
2200,4980150,1674500,477768,374850,852618,0,47600,47600,2405432,151,16
2300,5217300,1714450,581043,209100,790143,0,48875,48875,2663832,151,16
2400,5454450,1841950,477768,403750,881518,0,50150,50150,2680832,151,16
2500,5691600,1881900,581043,238000,819043,0,51425,51425,2939232,151,16
2600,5928750,2009400,477003,432650,909653,0,52700,52700,2956997,151,17
2700,6165900,2049350,581128,108800,689928,0,53975,53975,3372647,151,16
2800,6403050,2176850,477853,303450,781303,0,55250,55250,3389647,151,16
2900,6640200,2216800,581128,137700,718828,0,56525,56525,3648047,151,16
3000,6877350,2344300,477853,332350,810203,0,57800,57800,3665047,151,16
3100,7114500,2384250,0,0,0,166600,640203,806803,3923447,151,16
3200,7351650,2384250,59925,0,59925,166600,817428,984028,3923447,103,0
3300,7588800,2388500,229925,25500,255425,166600,854828,1021428,3923447,144,0
3400,7825950,2397000,317050,136850,453900,166600,863753,1030353,3944697,95,0
3500,8063100,2397000,305150,328950,634100,208250,866303,1074553,3957447,0,0
3600,8300250,2397000,354875,233750,588625,256700,867578,1124278,4190347,0,0
3700,8537400,2397000,333434,425000,758434,306000,868853,1174853,4207113,0,1
3800,8774550,2397000,381459,158950,540409,357000,870128,1227128,4610013,0,0
3900,9011700,2397000,362334,320450,682784,406300,871403,1277703,4654213,0,0
4000,9248850,2397000,409509,226100,635609,456450,872678,1329128,4887113,0,0
4100,9486000,2397000,389534,419050,808584,503200,873953,1377153,4903263,0,0
4200,9723150,2397000,433989,323000,756989,552500,875228,1427728,5141433,0,1
4300,9960300,2397000,414864,334900,749764,599250,876503,1475753,5337783,0,0
4400,10197450,2397000,462889,181050,643939,648550,877778,1526328,5630183,0,0
4500,10434600,2397000,443764,343400,787164,695300,879053,1574353,5676083,0,0
4600,10671750,2397000,490939,246500,737439,744600,880328,1624928,5912383,0,0
4700,10908900,2397000,470964,439450,910414,791350,881603,1672953,5928533,0,0
4800,11146050,2397000,516184,342550,858734,840650,882878,1723528,6166788,0,1
4900,11383200,2397000,497059,360400,857459,887400,884153,1771553,6357188,0,0
5000,11620350,2397000,541388,206550,747938,936700,885428,1822128,6653284,0,6
5100,11857500,2397000,512235,368900,881135,983450,886703,1870153,6709212,0,14
5200,12094650,2397000,546278,272000,818278,1032750,887978,1920728,6958644,0,16
5300,12331800,2397000,512703,464950,977653,1079500,889253,1968753,6988394,0,16
5400,12568950,2397000,543728,368050,911778,1128800,890528,2019328,7240844,0,17
5500,12806100,2397000,511003,385900,896903,1175550,891803,2067353,7444844,0,16
5600,13043250,2397000,545428,232050,777478,1224850,893078,2117928,7750844,0,16
5700,13280400,2397000,512703,394400,907103,1271600,894353,2165953,7810344,0,16
5800,13517550,2397000,546278,297500,843778,1320900,895628,2216528,8060244,0,16
5900,13754700,2397000,512703,490450,1003153,1367650,896903,2264553,8089994,0,16
6000,13991850,2397000,543728,393550,937278,1416950,898178,2315128,8342444,0,17
6100,14229000,2397000,0,0,0,1875100,1410456,3285556,8546444,0,16
6200,14466150,2397000,73100,0,73100,1875100,1574506,3449606,8546444,147,0
6300,14703300,2419950,246075,10200,256275,1875100,1605531,3480631,8546444,151,0
6400,14940450,2506650,326400,76500,402900,1875100,1609356,3484456,8546444,151,0
6500,15177600,2587400,311525,199750,511275,1875100,1610631,3485731,8593194,151,0
6600,15414750,2674100,356150,209100,565250,1875100,1611906,3487006,8688394,151,0
6700,15651900,2754850,338725,262650,601375,1875100,1613181,3488281,8807394,151,0
6800,15889050,2841550,383350,238000,621350,1875100,1614456,3489556,8936594,151,0
6900,16126200,2922300,365925,291550,657475,1875100,1615731,3490831,9055594,151,0
7000,16363350,3009000,410550,266900,677450,1875100,1617006,3492106,9184794,151,0
7100,16600500,3089750,393125,320450,713575,1875100,1618281,3493381,9303794,151,0
7200,16837650,3176450,437750,295800,733550,1875100,1619556,3494656,9432994,151,0
7300,17074800,3257200,420325,349350,769675,1875100,1620831,3495931,9551994,151,0
7400,17311950,3343900,464950,324700,789650,1875100,1622106,3497206,9681194,151,0
