run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,100,0
200,237150,0,232050,0,232050,0,5100,5100,0,297,0
300,474300,75650,362100,28900,391000,0,7650,7650,0,295,0
400,711450,325550,261800,113900,375700,0,10200,10200,0,295,0
500,948600,401200,387600,33150,420750,0,12750,12750,113900,295,0
600,1185750,651100,287300,118150,405450,0,15300,15300,113900,295,0
700,1422900,726750,413100,33150,446250,0,17850,17850,232050,295,0
800,1660050,976650,312800,118150,430950,0,20400,20400,232050,295,0
900,1897200,1052300,438600,33150,471750,0,22950,22950,350200,295,0
1000,2134350,1302200,338300,118150,456450,0,25500,25500,350200,295,0
1100,2371500,1377850,464100,33150,497250,0,28050,28050,468350,295,0
1200,2608650,1627750,363800,118150,481950,0,30600,30600,468350,295,0
1300,2845800,1703400,489600,33150,522750,0,33150,33150,586500,295,0
1400,3082950,1953300,389300,118150,507450,0,35700,35700,586500,295,0
1500,3320100,2028950,515100,33150,548250,0,38250,38250,704650,295,0
1600,3557250,2278850,414800,118150,532950,0,40800,40800,704650,295,0
1700,3794400,2354500,540600,33150,573750,0,43350,43350,822800,295,0
1800,4031550,2604400,440300,118150,558450,0,45900,45900,822800,295,0
1900,4268700,2680050,566100,33150,599250,0,48450,48450,940950,295,0
2000,4505850,2929950,456560,118150,574710,0,51000,51000,950190,295,15
2100,4743000,3005600,569610,33150,602760,0,53550,53550,1081090,295,15
2200,4980150,3255500,456560,118150,574710,0,56100,56100,1093840,295,15
2300,5217300,3331150,569610,33150,602760,0,58650,58650,1224740,295,15
2400,5454450,3581050,456560,118150,574710,0,61200,61200,1237490,295,15
2500,5691600,3656700,569610,33150,602760,0,63750,63750,1368390,295,15
2600,5928750,3906600,456560,118150,574710,0,66300,66300,1381140,295,15
2700,6165900,3982250,569610,33150,602760,0,68850,68850,1512040,295,15
2800,6403050,4232150,456560,118150,574710,0,71400,71400,1524790,295,15
2900,6640200,4307800,569610,33150,602760,0,73950,73950,1655690,295,15
3000,6877350,4557700,456560,118150,574710,0,76500,76500,1668440,295,15
3100,7114500,4633350,2550,0,2550,33150,646110,679260,1799340,295,15
3200,7351650,4633350,59925,2550,62475,33150,823335,856485,1799340,293,0
3300,7588800,4633350,232900,23800,256700,38250,858610,896860,1801890,53,0
3400,7825950,4693700,306425,92650,399075,38250,873485,911735,1821440,183,0
3500,8063100,4693700,298775,294950,593725,38250,877735,915985,1859690,2,0
3600,8300250,4693700,343039,322150,665189,38250,880285,918535,2022826,0,1
3700,8537400,4693700,320939,346800,667739,38250,882835,921085,2254876,0,0
3800,8774550,4693700,370239,199750,569989,38250,885385,923635,2587226,0,0
3900,9011700,4693700,348139,351900,700039,38250,887935,926185,2691776,0,0
4000,9248850,4693700,397439,204000,601439,38250,890485,928735,3024976,0,0
4100,9486000,4693700,375339,356150,731489,38250,893035,931285,3129526,0,0
4200,9723150,4693700,424639,208250,632889,38250,895585,933835,3462726,0,0
4300,9960300,4693700,402539,360400,762939,38250,898135,936385,3567276,0,0
4400,10197450,4693700,443934,351050,794984,38250,900685,938935,3769831,0,1
4500,10434600,4693700,421834,364650,786484,38250,903235,941485,4012931,0,0
4600,10671750,4693700,471134,216750,687884,38250,905785,944035,4346131,0,0
4700,10908900,4693700,449034,368900,817934,38250,908335,946585,4450681,0,0
4800,11146050,4693700,498334,221000,719334,38250,910885,949135,4783881,0,0
