run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,100,0
200,237150,0,202725,0,202725,0,34425,34425,0,297,0
300,474300,70550,336175,19550,355725,0,48025,48025,0,295,0
400,711450,295800,266475,91800,358275,0,57375,57375,0,295,0
500,948600,384200,345525,45900,391425,0,81175,81175,91800,295,0
600,1185750,600100,284325,102000,386325,11900,93925,105825,93500,295,0
700,1422900,692750,355725,43350,399075,11900,123675,135575,195500,295,0
800,1660050,899300,300900,107950,408850,11900,141100,153000,198900,295,0
900,1897200,997900,380800,56100,436900,11900,149600,161500,300900,295,0
1000,2134350,1207000,314925,105400,420325,11900,178075,189975,317050,295,0
1100,2371500,1320050,390150,48450,438600,13600,182750,196350,416500,295,0
1200,2608650,1530850,345100,92650,437750,13600,195500,209100,430950,295,0
1300,2845800,1644750,407150,62900,470050,13600,199750,213350,517650,295,0
1400,3082950,1855550,374000,107950,481950,13600,199750,213350,532100,295,0
1500,3320100,1970300,419900,63750,483650,14450,217600,232050,634100,295,0
1600,3557250,2168350,372725,109650,482375,14450,243525,257975,648550,295,0
1700,3794400,2271200,428825,63750,492575,14450,263925,278375,752250,295,0
1800,4031550,2464150,379100,109650,488750,14450,297500,311950,766700,295,0
1900,4268700,2578900,411825,46750,458575,17850,342975,360825,870400,295,0
2000,4505850,2780350,358127,83300,441427,17850,379525,397375,886698,295,3
2100,4743000,2889150,413377,66300,479677,17850,389725,407575,966598,295,3
2200,4980150,3083800,387261,109650,496911,17850,397375,415225,984214,295,4
2300,5217300,3202800,434670,66300,500970,17850,403750,421600,1091930,295,5
2400,5454450,3401700,389195,105400,494595,17850,429059,446909,1111246,295,6
2500,5691600,3522400,413420,61200,474620,19550,456684,476234,1218346,295,5
2600,5928750,3711100,401520,102000,503520,19550,460934,480484,1233646,295,5
2700,6165900,3838600,442129,64600,506729,19550,465609,485159,1335412,295,6
2800,6403050,4035800,417479,107100,524579,19550,469009,488559,1354112,295,6
2900,6640200,4162450,443404,65450,508854,19550,488134,507684,1461212,295,6
3000,6877350,4345200,399820,108800,508620,19550,523218,542768,1480762,295,6
3100,7114500,4454000,850,0,850,85000,985938,1070938,1588712,295,5
3200,7351650,4454000,50575,850,51425,85000,1172513,1257513,1588712,293,0
3300,7588800,4454000,223550,20400,243950,89250,1212038,1301288,1589562,53,0
3400,7825950,4510100,293675,85850,379525,89250,1241363,1330613,1605712,183,0
3500,8063100,4510100,282200,165750,447950,204000,1257938,1461938,1643112,2,0
3600,8300250,4510100,340850,103700,444550,277950,1268988,1546938,1798662,0,0
3700,8537400,4510100,317900,340850,658750,277950,1274088,1552038,1816512,0,0
3800,8774550,4510100,374850,226950,601800,277950,1277488,1555438,2107212,0,0
3900,9011700,4510100,322894,471750,794644,277950,1293638,1571588,2135368,0,1
4000,9248850,4510100,382394,192100,574494,277950,1297038,1574988,2589268,0,0
4100,9486000,4510100,353919,351900,705819,277950,1305963,1583913,2686168,0,0
4200,9723150,4510100,390044,205700,595744,278800,1323388,1602188,3015118,0,0
4300,9960300,4510100,383244,339150,722394,278800,1326788,1605588,3122218,0,0
4400,10197450,4510100,423194,221000,644194,278800,1330188,1608988,3434168,0,0
4500,10434600,4510100,410975,226950,637925,402050,1333057,1735107,3551468,0,0
4600,10671750,4510100,446675,223550,670225,402050,1342407,1744457,3746968,0,0
4700,10908900,4510100,423364,449650,873014,402050,1353457,1755507,3770279,0,1
4800,11146050,4510100,453964,218450,672414,402050,1377257,1779307,4184229,0,0
4900,11383200,4510100,411464,350200,761664,402050,1415507,1817557,4293879,0,0
5000,11620350,4510100,454241,223550,677791,402050,1424432,1826482,4605977,0,3
5100,11857500,4510100,414802,356150,770952,402050,1450591,1852641,4723807,0,8
5200,12094650,4510100,447102,228650,675752,402050,1464191,1866241,5042557,0,7
5300,12331800,4510100,398652,349350,748002,402050,1507159,1909209,5164489,0,9
5400,12568950,4510100,433077,235450,668527,402050,1517784,1919834,5470489,0,7
5500,12806100,4510100,420752,334900,755652,424150,1524159,1948309,5592039,0,7
5600,13043250,4510100,445572,374850,820422,424150,1527559,1951709,5761019,0,8
5700,13280400,4510100,416247,365500,781747,424150,1547534,1971684,6016869,0,7
5800,13517550,4510100,422197,270300,692497,424150,1573268,1997418,6317535,0,8
5900,13754700,4510100,399863,354450,754313,425000,1599002,2024002,6466285,0,7
6000,13991850,4510100,427913,276250,704163,425000,1602402,2027402,6750185,0,6
6100,14229000,4510100,850,0,850,791350,2030315,2821665,6896385,0,6
6200,14466150,4510100,70975,850,71825,791350,2196490,2987840,6896385,288,0
6300,14703300,4539000,237150,0,237150,791350,2238565,3029915,6897235,284,0
6400,14940450,4676700,292400,22950,315350,791350,2259815,3051165,6897235,293,0
6500,15177600,4831400,306425,76500,382925,791350,2274690,3066040,6897235,300,0
6600,15414750,4987800,306425,55250,361675,795600,2297640,3093240,6972035,300,0
6700,15651900,5134850,326825,90950,417775,795600,2318040,3113640,6985635,295,0
6800,15889050,5292950,332775,63750,396525,795600,2329090,3124690,7074885,295,0
6900,16126200,5435750,367625,105400,473025,795600,2333340,3128940,7088485,295,0
7000,16363350,5610850,348925,62900,411825,795600,2352890,3148490,7192185,295,0
7100,16600500,5752800,372725,103700,476425,797300,2368190,3165490,7205785,295,0
7200,16837650,5921950,375275,63750,439025,797300,2371590,3168890,7307785,295,0
7300,17074800,6070700,404175,105400,509575,797300,2375840,3173140,7321385,295,0
7400,17311950,6246650,389725,63750,453475,797300,2390290,3187590,7424235,295,0
7500,17549100,6396250,418625,102850,521475,797300,2394540,3191840,7439535,295,0
7600,17786250,6572200,415225,62900,478125,797300,2397940,3195240,7540685,295,0
7700,18023400,6720950,431375,103700,535075,797300,2414940,3212240,7555135,295,0
7800,18260550,6882450,430950,65450,496400,797300,2428115,3225415,7656285,295,0
7900,18497700,7028650,427550,103700,531250,797300,2468915,3266215,7671585,295,0
8000,18734850,7186750,415077,63750,478827,797300,2497390,3294690,7774583,295,3
8100,18972000,7343150,439154,89250,528404,797300,2508865,3306165,7794281,295,6
8200,19209150,7512300,420454,65450,485904,797300,2527565,3324865,7886081,295,6
8300,19446300,7641500,451479,101150,552629,797300,2547774,3345074,7907097,295,7
8400,19683450,7820000,415779,68850,484629,797300,2570108,3367408,8011413,295,7
8500,19920600,7962800,449163,105400,554563,797300,2573508,3370808,8032429,295,7
8600,20157750,8138750,425788,68000,493788,797300,2586683,3383983,8141229,295,7
8700,20394900,8279000,450863,104550,555413,797300,2600708,3398008,8162479,295,7
8800,20632050,8447300,445338,61200,506538,799000,2608783,3407783,8270429,295,7
8900,20869200,8598600,472347,96050,568397,799000,2612608,3411608,8290595,295,8
9000,21106350,8772850,462806,62900,525706,799000,2616433,3415433,8392361,295,9
9100,21343500,8922450,2550,0,2550,904400,3100489,4004889,8413611,295,9
9200,21580650,8922450,179775,2550,182325,904400,3157864,4062264,8413611,293,0
9300,21817800,8922450,286025,67150,353175,918000,3208014,4126014,8416161,53,0
9400,22054950,9037200,241400,161500,402900,935000,3231389,4166389,8448461,183,0
9500,22292100,9037200,352750,73100,425850,986000,3248389,4234389,8594661,2,0
9600,22529250,9037200,280500,180200,460700,1135600,3259439,4395039,8636311,0,0
9700,22766400,9037200,377825,93500,471325,1252900,3272614,4525514,8732361,0,0
9800,23003550,9037200,299774,348500,648274,1257150,3286639,4543789,8774287,0,1
9900,23240700,9037200,395824,165750,561574,1257150,3299389,4556539,9085387,0,0
10000,23477850,9037200,321024,345950,666974,1267350,3317239,4584589,9189087,0,0
