run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,57,0
200,237150,0,203150,0,203150,0,34000,34000,0,70,0
300,474300,11050,333625,77350,410975,2550,49725,52275,0,70,0
400,711450,51850,255850,330650,586500,2550,70550,73100,0,70,0
500,948600,79900,340425,257550,597975,2550,93075,95625,175100,70,0
600,1185750,127500,299859,483650,783509,2550,95625,98175,176566,70,1
700,1422900,154700,362313,439450,801763,20400,111350,131750,334687,70,2
800,1660050,202300,301708,512550,814258,20400,124100,144500,498992,70,1
900,1897200,226950,375233,310250,685483,27200,138975,166175,818592,70,0
1000,2134350,265200,344888,534650,879538,27200,143650,170850,818762,70,1
1100,2371500,302600,400733,509150,909883,27200,155125,182325,976692,70,1
1200,2608650,340850,364183,582250,946433,27200,157675,184875,1136492,70,0
1300,2845800,378250,426998,540600,967598,27200,160650,187850,1312102,70,1
1400,3082950,416500,387643,774350,1161993,27200,160650,187850,1316607,70,2
1500,3320100,453900,434117,558450,992567,27200,175950,203150,1670483,70,2
1600,3557250,481100,395017,448800,843817,27200,192100,219300,2013033,70,0
1700,3794400,504050,451542,387600,839142,46750,216325,263075,2188133,70,0
1800,4031550,533800,381672,617100,998772,46750,263925,310675,2188303,70,1
1900,4268700,574600,413802,572050,985852,53550,312800,366350,2341898,70,2
2000,4505850,609450,378316,778600,1156916,60350,324700,385050,2354434,70,8
2100,4743000,650250,424875,427550,852425,60350,338725,399075,2841250,70,7
2200,4980150,685100,412125,604350,1016475,60350,340425,400775,2877800,70,7
2300,5217300,725900,419966,549100,969066,60350,377634,437984,3084350,70,7
2400,5454450,760750,398291,756500,1154791,60350,382309,442659,3096250,70,6
2500,5691600,800700,444106,729300,1173406,60350,385709,446059,3271435,70,7
2600,5928750,835550,405920,946050,1351970,60350,388259,448609,3292621,70,9
2700,6165900,876350,446550,748000,1194550,60350,392084,452434,3642566,70,8
2800,6403050,911200,415185,770950,1186135,60350,396334,456684,3849031,70,8
2900,6640200,951150,447910,542300,990210,60350,412909,473259,4225581,70,7
3000,6877350,970700,408109,709750,1117859,60350,440109,500459,4288332,70,8
3100,7114500,993650,850,0,850,582250,910778,1493028,4626972,70,8
3200,7351650,993650,47175,0,47175,583100,1100753,1683853,4626972,42,0
3300,7588800,993650,221000,21250,242250,583100,1142828,1725928,4626972,2,0
3400,7825950,993650,310675,143650,454325,583100,1156853,1739953,4638022,2,0
3500,8063100,993650,286875,381650,668525,583100,1170453,1753553,4647372,0,0
3600,8300250,993650,346800,341700,688500,589050,1179378,1768428,4849672,0,0
3700,8537400,993650,316689,598400,915089,589050,1188303,1777353,4851308,0,1
3800,8774550,993650,356214,575450,931664,589050,1208278,1797328,5051908,0,1
3900,9011700,993650,337748,820250,1157998,589050,1211678,1800728,5059324,0,2
4000,9248850,993650,390002,441150,831152,589050,1213803,1802853,5621195,0,1
4100,9486000,993650,369198,451350,820548,618800,1217607,1836407,5835395,0,0
4200,9723150,993650,412548,404600,817148,618800,1226957,1845757,6066595,0,0
4300,9960300,993650,387898,621350,1009248,618800,1237157,1855957,6101445,0,0
4400,10197450,993650,440938,563550,1004488,618800,1246932,1865732,6333580,0,1
4500,10434600,993650,405323,756500,1161823,678300,1262657,1940957,6338170,0,1
4600,10671750,993650,452796,632400,1085196,678300,1275832,1954132,6638772,0,2
4700,10908900,993650,417160,702950,1120110,678300,1297932,1976232,6818908,0,2
4800,11146050,993650,446570,579700,1026270,678300,1322582,2000882,7125248,0,2
4900,11383200,993650,400075,545700,945775,703800,1362957,2066757,7377018,0,2
5000,11620350,993650,440132,583100,1023232,704650,1373582,2078232,7525236,0,5
5100,11857500,993650,413252,734400,1147652,704650,1383782,2088432,7627766,0,10
5200,12094650,993650,448442,622200,1070642,704650,1395257,2099907,7930451,0,9
5300,12331800,993650,392809,753100,1145909,704650,1437375,2142025,8050216,0,10
5400,12568950,993650,442449,629850,1072299,704650,1440350,2145000,8358001,0,7
5500,12806100,993650,415929,797300,1213229,704650,1443750,2148400,8450821,0,8
5600,13043250,993650,460894,717400,1178294,704650,1443750,2148400,8722906,0,7
5700,13280400,993650,427319,761600,1188919,829600,1450869,2280469,8817362,0,9
5800,13517550,993650,456474,838950,1295424,829600,1461494,2291094,8937382,0,10
5900,13754700,993650,432334,838950,1271284,829600,1468294,2297894,9191872,0,9
6000,13991850,993650,464124,727600,1191724,829600,1479769,2309369,9497107,0,9
6100,14229000,993650,850,0,850,1509600,1930187,3439787,9794713,0,9
6200,14466150,993650,53550,0,53550,1510450,2113787,3624237,9794713,68,0
6300,14703300,1003000,221850,12750,234600,1510450,2160537,3670987,9794713,70,0
6400,14940450,1045500,303875,102000,405875,1511300,2178812,3690112,9798963,70,0
6500,15177600,1078650,289850,281350,571200,1511300,2197937,3709237,9818513,70,0
6600,15414750,1121150,342975,315350,658325,1511300,2200062,3711362,9923913,70,0
6700,15651900,1153450,335729,464950,800679,1511300,2201762,3713062,9984709,70,1
6800,15889050,1195950,357553,512550,870103,1511300,2208137,3719437,10103560,70,2
6900,16126200,1226550,335878,499800,835678,1511300,2225137,3736437,10327535,70,1
7000,16363350,1250350,363418,549100,912518,1511300,2246387,3757687,10442795,70,1
7100,16600500,1276700,345143,491300,836443,1530850,2268062,3798912,10688445,70,0
7200,16837650,1309000,355513,502350,857863,1530850,2305887,3836737,10834050,70,1
7300,17074800,1352350,344888,463250,808138,1553800,2330112,3883912,11030400,70,0
7400,17311950,1384650,383138,510000,893138,1553800,2344562,3898362,11135800,70,0
7500,17549100,1428000,380588,674900,1055488,1553800,2349662,3903462,11162150,70,0
7600,17786250,1460300,421112,724200,1145312,1553800,2354337,3908137,11272501,70,3
7700,18023400,1503650,364247,703800,1068047,1553800,2388337,3942137,11509566,70,2
7800,18260550,1535950,419922,394400,814322,1553800,2390462,3944262,11966016,70,0
7900,18497700,1578450,402922,480250,883172,1553800,2394712,3948512,12087566,70,0
8000,18734850,1610750,445890,532100,977990,1553800,2398112,3951912,12194198,70,2
8100,18972000,1654100,426235,668950,1095185,1553800,2400237,3954037,12268678,70,7
8200,19209150,1686400,448335,723350,1171685,1553800,2413412,3967212,12383853,70,9
8300,19446300,1720400,413230,703800,1117030,1553800,2432962,3986762,12622108,70,8
8400,19683450,1732300,451480,564400,1015880,1591200,2455062,4046262,12889008,70,7
8500,19920600,1768850,424705,740350,1165055,1591200,2468237,4059437,12927258,70,7
8600,20157750,1800300,454030,649400,1103430,1705950,2487362,4193312,13060708,70,8
8700,20394900,1832600,404985,660450,1065435,1705950,2531562,4237512,13259353,70,8
8800,20632050,1869150,431080,634950,1066030,1738250,2556637,4294887,13401983,70,8
8900,20869200,1908250,415249,833850,1249099,1738250,2559612,4297862,13413989,70,10
9000,21106350,1944800,442428,337450,779878,1738250,2573637,4311887,14069785,70,9
9100,21343500,1983900,18084,0,18084,2244850,2984636,5229486,14112030,70,9
9200,21580650,1983900,182559,850,183409,2246550,3053911,5300461,14112880,42,1
9300,21817800,1983900,304959,78200,383159,2246550,3090461,5337011,14113730,2,1
9400,22054950,1983900,276484,288150,564634,2246550,3105336,5351886,14154530,2,1
9500,22292100,1983900,373384,390150,763534,2246550,3105336,5351886,14192780,0,1
9600,22529250,1983900,311993,454750,766743,2279700,3111286,5390986,14387621,0,2
9700,22766400,1983900,381098,573750,954848,2279700,3124461,5404161,14423491,0,2
9800,23003550,1983900,321747,679150,1000897,2279700,3135086,5414786,14603967,0,3
9900,23240700,1983900,393572,405450,799022,2292450,3151661,5444111,15013667,0,1
10000,23477850,1983900,351497,446250,797747,2327300,3158886,5486186,15210017,0,1
