run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,58,0
200,237150,0,234175,0,234175,0,2975,2975,0,62,0
300,474300,20400,364650,85000,449650,0,4250,4250,0,62,0
400,711450,73100,263925,368900,632825,0,5525,5525,0,62,0
500,948600,93500,391850,251600,643450,0,6800,6800,204850,62,0
600,1185750,146200,291125,535500,826625,0,8075,8075,204850,62,0
700,1422900,166600,417754,418200,835954,0,9350,9350,410996,62,1
800,1660050,219300,315818,532950,848768,0,10625,10625,581357,62,1
900,1897200,239700,445443,182750,628193,0,11900,11900,1017407,62,0
1000,2134350,292400,345568,448800,794368,0,13175,13175,1034407,62,0
1100,2371500,312800,474343,289850,764193,0,14450,14450,1280057,62,0
1200,2608650,365500,373618,573750,947368,0,15725,15725,1280057,62,0
1300,2845800,385900,499567,456450,956017,0,17000,17000,1486883,62,2
1400,3082950,438600,400542,412250,812792,0,18275,18275,1813283,62,0
1500,3320100,459000,529317,238850,768167,0,19550,19550,2073383,62,0
1600,3557250,511700,425872,522750,948622,0,20825,20825,2076103,62,1
1700,3794400,532100,554647,226950,781597,0,22100,22100,2458603,62,0
1800,4031550,584800,454772,493000,947772,0,23375,23375,2475603,62,0
1900,4268700,605200,581847,334050,915897,0,24650,24650,2722953,62,1
2000,4505850,657900,472116,449650,921766,0,25925,25925,2900259,62,16
2100,4743000,678300,587291,276250,863541,0,27200,27200,3173959,62,16
2200,4980150,731000,472966,560150,1033116,0,28475,28475,3187559,62,16
2300,5217300,751400,587291,442850,1030141,0,29750,29750,3406009,62,16
2400,5454450,804100,468716,726750,1195466,0,31025,31025,3423859,62,18
2500,5691600,824500,583041,262650,845691,0,32300,32300,3989109,62,17
2600,5928750,877200,471266,350200,821466,0,33575,33575,4196509,62,16
2700,6165900,897600,587291,135150,722441,0,34850,34850,4511009,62,16
2800,6403050,950300,472966,419050,892016,0,36125,36125,4524609,62,16
2900,6640200,970700,587291,301750,889041,0,37400,37400,4743059,62,16
3000,6877350,1023400,472966,585650,1058616,0,38675,38675,4756659,62,16
3100,7114500,1043800,3400,3400,6800,464950,622141,1087091,4976809,62,17
3200,7351650,1046350,126225,4250,130475,464950,733066,1198016,4976809,6,0
3300,7588800,1046350,274975,57800,332775,464950,763666,1228616,4981059,6,0
3400,7825950,1046350,288575,232900,521475,469200,774716,1243916,5014209,6,0
3500,8063100,1046350,334900,382500,717400,469200,777691,1246891,5052459,6,0
3600,8300250,1046350,328525,401200,729725,469200,778966,1248166,5276009,0,0
3700,8537400,1046350,364650,518500,883150,469200,780241,1249441,5358459,0,0
3800,8774550,1046350,353154,601800,954954,469200,781516,1250716,5522530,0,1
3900,9011700,1046350,390129,521900,912029,469200,782791,1251991,5801330,0,0
4000,9248850,1046350,379632,588200,967832,469200,784066,1253266,5981402,0,2
