run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,152,0
200,237150,0,218450,0,218450,0,18700,18700,0,166,0
300,474300,45900,354875,53550,408425,0,19975,19975,0,166,0
400,711450,186150,270300,233750,504050,0,21250,21250,0,166,0
500,948600,232050,382075,81600,463675,0,22525,22525,230350,166,0
600,1185750,372300,297500,261800,559300,0,23800,23800,230350,166,0
700,1422900,418200,409275,85000,494275,0,25075,25075,485350,166,0
800,1660050,558450,324700,265200,589900,0,26350,26350,485350,166,0
900,1897200,604350,436475,88400,524875,0,27625,27625,740350,166,0
1000,2134350,744600,351900,268600,620500,0,28900,28900,740350,166,0
1100,2371500,790500,463675,91800,555475,0,30175,30175,995350,166,0
1200,2608650,930750,379100,272000,651100,0,31450,31450,995350,166,0
1300,2845800,976650,490875,95200,586075,0,32725,32725,1250350,166,0
1400,3082950,1116900,406300,275400,681700,0,34000,34000,1250350,166,0
1500,3320100,1162800,518075,98600,616675,0,35275,35275,1505350,166,0
1600,3557250,1303050,433500,278800,712300,0,36550,36550,1505350,166,0
1700,3794400,1348950,545275,102000,647275,0,37825,37825,1760350,166,0
1800,4031550,1489200,460700,282200,742900,0,39100,39100,1760350,166,0
1900,4268700,1535100,572475,105400,677875,0,40375,40375,2015350,166,0
2000,4505850,1675350,479276,285600,764876,0,41650,41650,2023974,166,14
2100,4743000,1721250,577919,108800,686719,0,42925,42925,2292106,166,16
2200,4980150,1861500,479744,289000,768744,0,44200,44200,2305706,166,16
2300,5217300,1907400,577919,112200,690119,0,45475,45475,2574306,166,16
2400,5454450,2047650,479744,292400,772144,0,46750,46750,2587906,166,16
2500,5691600,2093550,577919,115600,693519,0,48025,48025,2856506,166,16
2600,5928750,2233800,479744,295800,775544,0,49300,49300,2870106,166,16
2700,6165900,2279700,577919,119000,696919,0,50575,50575,3138706,166,16
2800,6403050,2419950,479744,299200,778944,0,51850,51850,3152306,166,16
2900,6640200,2465850,577919,122400,700319,0,53125,53125,3420906,166,16
3000,6877350,2606100,479744,302600,782344,0,54400,54400,3434506,166,16
3100,7114500,2652000,2550,0,2550,125800,631044,756844,3703106,166,16
3200,7351650,2652000,127500,1700,129200,126650,740694,867344,3703106,63,0
3300,7588800,2658800,274125,49300,323425,126650,775119,901769,3704806,119,0
3400,7825950,2658800,279225,243950,523175,126650,787019,913669,3730306,63,0
3500,8063100,2658800,345100,351900,697000,128350,790844,919194,3788106,0,0
3600,8300250,2658800,317900,324700,642600,138550,792544,931094,4067756,0,0
3700,8537400,2658800,374425,351050,725475,138550,793819,932369,4220756,0,0
3800,8774550,2658800,345950,325550,671500,138550,795094,933644,4510606,0,0
3900,9011700,2658800,401625,365500,767125,138550,796369,934919,4650856,0,0
4000,9248850,2658800,373150,328950,702100,138550,797644,936194,4951756,0,0
4100,9486000,2658800,428825,368900,797725,138550,798919,937469,5092006,0,0
4200,9723150,2658800,400350,332350,732700,138550,800194,938744,5392906,0,0
4300,9960300,2658800,456025,372300,828325,138550,801469,940019,5533156,0,0
4400,10197450,2658800,427550,335750,763300,138550,802744,941294,5834056,0,0
4500,10434600,2658800,483225,375700,858925,138550,804019,942569,5974306,0,0
4600,10671750,2658800,454750,339150,793900,138550,805294,943844,6275206,0,0
4700,10908900,2658800,510425,379100,889525,138550,806569,945119,6415456,0,0
4800,11146050,2658800,481950,342550,824500,138550,807844,946394,6716356,0,0
4900,11383200,2658800,537625,382500,920125,138550,809119,947669,6856606,0,0
5000,11620350,2658800,503606,345950,849556,138550,810394,948944,7163050,0,9
5100,11857500,2658800,547935,385900,933835,138550,811669,950219,7314646,0,15
5200,12094650,2658800,506710,349350,856060,138550,812944,951494,7628296,0,15
5300,12331800,2658800,549635,389300,938935,138550,814219,952769,7781296,0,15
5400,12568950,2658800,507794,352750,860544,138550,815494,954044,8095562,0,16
5500,12806100,2658800,549869,392700,942569,138550,816769,955319,8249412,0,16
5600,13043250,2658800,507794,356150,863944,138550,818044,956594,8563912,0,16
5700,13280400,2658800,549869,396100,945969,138550,819319,957869,8717762,0,16
5800,13517550,2658800,507794,359550,867344,138550,820594,959144,9032262,0,16
5900,13754700,2658800,549869,399500,949369,138550,821869,960419,9186112,0,16
6000,13991850,2658800,507794,362950,870744,138550,823144,961694,9500612,0,16
6100,14229000,2658800,2550,0,2550,541450,1371738,1913188,9654462,0,16
6200,14466150,2658800,121125,2550,123675,541450,1487763,2029213,9654462,115,0
6300,14703300,2690250,288150,22950,311100,541450,1503488,2044938,9657012,164,0
6400,14940450,2805000,303025,129200,432225,541450,1504763,2046213,9657012,166,0
6500,15177600,2876400,339150,145350,484500,541450,1506038,2047488,9769212,166,0
6600,15414750,2991150,330225,208250,538475,541450,1507313,2048763,9836362,166,0
6700,15651900,3062550,366350,151300,517650,541450,1508588,2050038,10021662,166,0
6800,15889050,3177300,357425,211650,569075,541450,1509863,2051313,10091362,166,0
6900,16126200,3248700,393550,154700,548250,541450,1511138,2052588,10276662,166,0
7000,16363350,3363450,384625,215050,599675,541450,1512413,2053863,10346362,166,0
7100,16600500,3434850,420750,158100,578850,541450,1513688,2055138,10531662,166,0
7200,16837650,3549600,411825,218450,630275,541450,1514963,2056413,10601362,166,0
7300,17074800,3621000,447950,161500,609450,541450,1516238,2057688,10786662,166,0
7400,17311950,3735750,440300,221850,662150,541450,1516238,2057688,10856362,166,0
7500,17549100,3808000,475150,164900,640050,541450,1517938,2059388,11041662,166,0
7600,17786250,3922750,466225,225250,691475,541450,1519213,2060663,11111362,166,0
7700,18023400,3994150,502350,168300,670650,541450,1520488,2061938,11296662,166,0
7800,18260550,4108900,493425,228650,722075,541450,1521763,2063213,11366362,166,0
7900,18497700,4180300,529550,171700,701250,541450,1523038,2064488,11551662,166,0
8000,18734850,4295050,515081,232050,747131,541450,1524313,2065763,11626906,166,9
8100,18972000,4366450,539860,175100,714960,541450,1525588,2067038,11823552,166,15
8200,19209150,4481200,517569,235450,753019,541450,1526863,2068313,11906618,166,16
8300,19446300,4552600,540094,178500,718594,541450,1528138,2069588,12105518,166,16
8400,19683450,4667350,517569,238850,756419,541450,1529413,2070863,12188818,166,16
8500,19920600,4738750,540094,181900,721994,541450,1530688,2072138,12387718,166,16
8600,20157750,4853500,517569,242250,759819,541450,1531963,2073413,12471018,166,16
8700,20394900,4924900,540094,185300,725394,541450,1533238,2074688,12669918,166,16
8800,20632050,5039650,517569,245650,763219,541450,1534513,2075963,12753218,166,16
8900,20869200,5111050,540094,188700,728794,541450,1535788,2077238,12952118,166,16
9000,21106350,5225800,517569,249050,766619,541450,1537063,2078513,13035418,166,16
9100,21343500,5297200,33384,850,34234,732700,2045048,2777748,13234318,166,16
9200,21580650,5297200,166409,4250,170659,745450,2132173,2877623,13235168,63,1
9300,21817800,5309950,298159,56950,355109,745450,2167023,2912473,13240268,119,1
9400,22054950,5309950,279884,274550,554434,745450,2180198,2925648,13264918,63,1
9500,22292100,5309950,366584,323850,690434,751400,2184448,2935848,13355868,0,1
9600,22529250,5309950,318984,352750,671734,759900,2186148,2946048,13601518,0,1
9700,22766400,5309950,395059,303450,698509,759900,2187423,2947323,13810618,0,1
9800,23003550,5309950,345334,362950,708284,759900,2188698,2948598,14036718,0,1
9900,23240700,5309950,420559,317900,738459,759900,2189973,2949873,14242418,0,1
10000,23477850,5309950,370834,356150,726984,759900,2191248,2951148,14489768,0,1
