run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,98,0
200,237150,0,223550,0,223550,0,13600,13600,0,126,0
300,474300,31450,360825,67150,427975,0,14875,14875,0,126,0
400,711450,137700,264350,293250,557600,0,16150,16150,0,126,0
500,948600,169150,388025,135150,523175,0,17425,17425,238850,126,0
600,1185750,275400,291550,361250,652800,0,18700,18700,238850,126,0
700,1422900,306850,415225,189550,604775,0,19975,19975,491300,126,0
800,1660050,413100,318750,415650,734400,0,21250,21250,491300,126,0
900,1897200,444550,442425,243950,686375,0,22525,22525,743750,126,0
1000,2134350,550800,343804,470050,813854,0,23800,23800,745896,126,1
1100,2371500,582250,468329,120700,589029,0,25075,25075,1175146,126,0
1200,2608650,688500,372704,334900,707604,0,26350,26350,1186196,126,0
1300,2845800,719950,497229,130900,628129,0,27625,27625,1470096,126,0
1400,3082950,826200,400754,357000,757754,0,28900,28900,1470096,126,0
1500,3320100,857650,524429,185300,709729,0,30175,30175,1722546,126,0
1600,3557250,963900,427954,411400,839354,0,31450,31450,1722546,126,0
1700,3794400,995350,551629,239700,791329,0,32725,32725,1974996,126,0
1800,4031550,1101600,455154,465800,920954,0,34000,34000,1974996,126,0
1900,4268700,1133050,578829,294100,872929,0,35275,35275,2227446,126,0
2000,4505850,1239300,471265,520200,991465,0,36550,36550,2238535,126,15
2100,4743000,1270750,582658,171700,754358,0,37825,37825,2680067,126,16
2200,4980150,1377000,473433,385900,859333,0,39100,39100,2704717,126,16
2300,5217300,1408450,584358,181900,766258,0,40375,40375,3002217,126,16
2400,5454450,1514700,474283,408000,882283,0,41650,41650,3015817,126,16
2500,5691600,1546150,584358,236300,820658,0,42925,42925,3281867,126,16
2600,5928750,1652400,474283,462400,936683,0,44200,44200,3295467,126,16
2700,6165900,1683850,584358,290700,875058,0,45475,45475,3561517,126,16
2800,6403050,1790100,474283,516800,991083,0,46750,46750,3575117,126,16
2900,6640200,1821550,584358,345100,929458,0,48025,48025,3841167,126,16
3000,6877350,1927800,471733,571200,1042933,0,49300,49300,3857317,126,17
3100,7114500,1959250,19784,0,19784,222700,613449,836149,4299317,126,16
3200,7351650,1959250,251834,4250,256084,222700,613449,836149,4300167,105,1
3300,7588800,1985600,327484,78200,405684,225250,666999,892249,4305267,101,1
3400,7825950,1985600,261184,327250,588434,266050,679749,945799,4306117,1,1
3500,8063100,1985600,393784,225250,619034,288150,682299,970449,4488017,1,1
3600,8300250,1985600,296863,552500,849363,288150,683574,971724,4493563,0,2
3700,8537400,1985600,417988,212500,630488,288150,684849,972999,4948313,0,1
3800,8774550,1985600,324063,541450,865513,288150,686124,974274,4949163,0,1
3900,9011700,1985600,445188,266050,711238,288150,687399,975549,5339313,0,1
4000,9248850,1985600,349542,595000,944542,288150,688674,976824,5341884,0,2
4100,9486000,1985600,471517,146200,617717,288150,689949,978099,5904584,0,1
4200,9723150,1985600,378442,463250,841692,288150,691224,979374,5916484,0,1
4300,9960300,1985600,499567,157250,656817,288150,692499,980649,6337234,0,1
4400,10197450,1985600,404792,487050,891842,288150,693774,981924,6338084,0,1
4500,10434600,1985600,525067,210800,735867,288150,695049,983199,6729934,0,1
4600,10671750,1985600,430292,540600,970892,288150,696324,984474,6730784,0,1
4700,10908900,1985600,550567,264350,814917,288150,697599,985749,7122634,0,1
4800,11146050,1985600,455792,594150,1049942,288150,698874,987024,7123484,0,1
4900,11383200,1985600,576067,317900,893967,288150,700149,988299,7515334,0,1
5000,11620350,1985600,470734,647700,1118434,288150,701424,989574,7526742,0,15
5100,11857500,1985600,580809,198050,778859,288150,702699,990849,8102192,0,14
5200,12094650,1985600,475218,515950,991168,288150,703974,992124,8125758,0,15
5300,12331800,1985600,583827,208250,792077,288150,705249,993399,8560724,0,16
5400,12568950,1985600,476302,538050,1014352,288150,706524,994674,8574324,0,16
5500,12806100,1985600,583827,261800,845627,288150,707799,995949,8978924,0,16
5600,13043250,1985600,476302,591600,1067902,288150,709074,997224,8992524,0,16
5700,13280400,1985600,583827,315350,899177,288150,710349,998499,9397124,0,16
5800,13517550,1985600,476302,645150,1121452,288150,711624,999774,9410724,0,16
5900,13754700,1985600,583827,368900,952727,288150,712899,1001049,9815324,0,16
6000,13991850,1985600,473752,698700,1172452,288150,714174,1002324,9831474,0,17
6100,14229000,1985600,0,0,0,537200,1297576,1834776,10408624,0,16
6200,14466150,1985600,86275,0,86275,537200,1448451,1985651,10408624,107,0
6300,14703300,2006850,275400,15300,290700,537200,1459926,1997126,10408624,117,0
6400,14940450,2085050,323425,124950,448375,537200,1461201,1998401,10408624,100,0
6500,15177600,2131800,313650,249050,562700,537200,1462476,1999676,10483424,126,0
6600,15414750,2222750,350625,232900,583525,537200,1463751,2000951,10607524,126,0
6700,15651900,2269500,340850,310250,651100,537200,1465026,2002226,10729074,126,0
6800,15889050,2360450,377825,286450,664275,537200,1466301,2003501,10860824,126,0
6900,16126200,2407200,368050,363800,731850,537200,1467576,2004776,10982374,126,0
7000,16363350,2498150,405025,340850,745875,537200,1468851,2006051,11113274,126,0
7100,16600500,2544900,393104,418200,811304,537200,1470126,2007326,11236970,126,1
7200,16837650,2635850,430929,217600,648529,537200,1471401,2008601,11544670,126,0
7300,17074800,2682600,422004,283050,705054,537200,1472676,2009876,11677270,126,0
7400,17311950,2773550,459829,227800,687629,537200,1473951,2011151,11839620,126,0
7500,17549100,2820300,450054,305150,755204,537200,1475226,2012426,11961170,126,0
7600,17786250,2911250,487029,282200,769229,537200,1476501,2013701,12092070,126,0
7700,18023400,2958000,477254,359550,836804,537200,1477776,2014976,12213620,126,0
7800,18260550,3048950,514229,336600,850829,537200,1479051,2016251,12344520,126,0
7900,18497700,3095700,504454,413950,918404,537200,1480326,2017526,12466070,126,0
8000,18734850,3186650,537733,391000,928733,537200,1481601,2018801,12600666,126,6
8100,18972000,3233400,514849,468350,983199,537200,1482876,2020076,12735325,126,16
8200,19209150,3324350,539308,268600,807908,537200,1484151,2021351,13055541,126,16
8300,19446300,3371100,516783,334050,850833,537200,1485426,2022626,13201741,126,16
8400,19683450,3462050,541008,278800,819808,537200,1486701,2023901,13377691,126,16
8500,19920600,3508800,517633,356150,873783,537200,1487976,2025176,13512841,126,16
8600,20157750,3599750,541008,333200,874208,537200,1489251,2026451,13657341,126,16
8700,20394900,3646500,517633,410550,928183,537200,1490526,2027726,13792491,126,16
8800,20632050,3737450,541008,387600,928608,537200,1491801,2029001,13936991,126,16
8900,20869200,3784200,517633,464950,982583,537200,1493076,2030276,14072141,126,16
9000,21106350,3875150,541008,442000,983008,537200,1494351,2031551,14216641,126,16
9100,21343500,3921900,850,0,850,1056550,2009859,3066409,14354341,126,17
