run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,110,0
200,237150,0,235875,0,235875,0,1275,1275,0,51,0
300,474300,10200,365500,96050,461550,0,2550,2550,0,51,0
400,711450,53550,263075,391000,654075,0,3825,3825,0,51,0
500,948600,63750,392700,100300,493000,0,5100,5100,386750,51,0
600,1185750,107100,290275,395250,685525,0,6375,6375,386750,51,0
700,1422900,117300,419900,104550,524450,0,7650,7650,773500,51,0
800,1660050,160650,317475,399500,716975,0,8925,8925,773500,51,0
900,1897200,170850,447100,108800,555900,0,10200,10200,1160250,51,0
1000,2134350,214200,344675,403750,748425,0,11475,11475,1160250,51,0
1100,2371500,224400,474300,113050,587350,0,12750,12750,1547000,51,0
1200,2608650,267750,371875,408000,779875,0,14025,14025,1547000,51,0
1300,2845800,277950,501500,117300,618800,0,15300,15300,1933750,51,0
1400,3082950,321300,399075,412250,811325,0,16575,16575,1933750,51,0
1500,3320100,331500,528700,121550,650250,0,17850,17850,2320500,51,0
1600,3557250,374850,426275,416500,842775,0,19125,19125,2320500,51,0
1700,3794400,385050,555900,125800,681700,0,20400,20400,2707250,51,0
1800,4031550,428400,453475,420750,874225,0,21675,21675,2707250,51,0
1900,4268700,438600,583100,130050,713150,0,22950,22950,3094000,51,0
2000,4505850,481950,470819,425000,895819,0,24225,24225,3103856,51,16
2100,4743000,492150,586844,134300,721144,0,25500,25500,3504206,51,16
2200,4980150,535500,470819,429250,900069,0,26775,26775,3517806,51,16
2300,5217300,545700,586844,138550,725394,0,28050,28050,3918156,51,16
2400,5454450,589050,470819,433500,904319,0,29325,29325,3931756,51,16
2500,5691600,599250,586844,142800,729644,0,30600,30600,4332106,51,16
2600,5928750,642600,470819,437750,908569,0,31875,31875,4345706,51,16
2700,6165900,652800,586844,147050,733894,0,33150,33150,4746056,51,16
2800,6403050,696150,470819,442000,912819,0,34425,34425,4759656,51,16
2900,6640200,706350,586844,151300,738144,0,35700,35700,5160006,51,16
3000,6877350,749700,470819,446250,917069,0,36975,36975,5173606,51,16
3100,7114500,759900,1700,0,1700,155550,623394,778944,5573956,51,16
3200,7351650,759900,170425,0,170425,157250,690119,847369,5573956,56,0
3300,7588800,759900,308125,79900,388025,157250,709669,866919,5573956,58,0
3400,7825950,759900,271150,276250,547400,169150,719444,888594,5630056,1,0
3500,8063100,759900,357850,260950,618800,177650,721994,899644,5784756,1,0
3600,8300250,759900,308550,363800,672350,177650,723694,901344,5966656,0,0
3700,8537400,759900,387175,294100,681275,177650,724969,902619,6193606,0,0
3800,8774550,759900,336600,387600,724200,177650,726244,903894,6386556,0,0
3900,9011700,759900,414375,346800,761175,177650,727519,905169,6585456,0,0
4000,9248850,759900,363800,409700,773500,177650,728794,906444,6809006,0,0
4100,9486000,759900,441575,366350,807925,177650,730069,907719,7010456,0,0
4200,9723150,759900,391000,431800,822800,177650,731344,908994,7231456,0,0
4300,9960300,759900,468775,388450,857225,177650,732619,910269,7432906,0,0
4400,10197450,759900,418200,453900,872100,177650,733894,911544,7653906,0,0
