run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,4,0
200,237150,0,227375,0,227375,0,9775,9775,0,63,0
300,474300,19550,361675,81600,443275,0,11475,11475,0,63,0
400,711450,73100,264775,360400,625175,0,13175,13175,0,63,0
500,948600,92650,388875,199750,588625,0,14875,14875,252450,63,0
600,1185750,146200,291975,477700,769675,0,16575,16575,253300,63,0
700,1422900,165750,414864,317050,731914,0,18275,18275,506961,63,1
800,1660050,219300,318814,426700,745514,0,19975,19975,675261,63,0
900,1897200,238850,443764,218450,662214,0,21675,21675,974461,63,0
1000,2134350,292400,345908,496400,842308,0,23375,23375,976267,63,1
1100,2371500,311950,468563,335750,804313,0,25075,25075,1230162,63,1
1200,2608650,365500,369198,613700,982898,0,26775,26775,1233477,63,1
1300,2845800,385050,489303,453050,942353,0,28475,28475,1489922,63,2
1400,3082950,438600,390788,554200,944988,0,30175,30175,1669187,63,1
1500,3320100,458150,514293,345950,860243,0,31875,31875,1969832,63,1
1600,3557250,511700,415778,596700,1012478,0,33575,33575,1999497,63,1
1700,3794400,531250,538433,436050,974483,0,35275,35275,2253392,63,1
1800,4031550,584800,442107,552500,994607,0,36975,36975,2415168,63,1
1900,4268700,604350,565272,391850,957122,0,38675,38675,2668553,63,1
2000,4505850,657900,454839,669800,1124639,0,40375,40375,2682936,63,15
2100,4743000,677450,567188,311950,879138,0,42075,42075,3144337,63,15
2200,4980150,731000,458303,562700,1021003,0,43775,43775,3184372,63,15
2300,5217300,750550,570418,354450,924868,0,45475,45475,3496407,63,15
2400,5454450,804100,461533,605200,1066733,0,47175,47175,3536442,63,15
2500,5691600,823650,573308,396950,970258,0,48875,48875,3848817,63,16
2600,5928750,877200,461108,674900,1136008,0,50575,50575,3864967,63,16
2700,6165900,896750,570928,514250,1085178,0,52275,52275,4131697,63,16
2800,6403050,950300,458728,792200,1250928,0,53975,53975,4147847,63,16
2900,6640200,969850,566338,631550,1197888,0,55675,55675,4416787,63,17
3000,6877350,1023400,454988,732700,1187688,0,57375,57375,4608887,63,16
3100,7114500,1042950,0,0,0,524450,624542,1148992,4922558,63,17
3200,7351650,1042950,59075,0,59075,524450,802617,1327067,4922558,68,0
3300,7588800,1042950,232475,27200,259675,524450,839167,1363617,4922558,1,0
3400,7825950,1042950,310675,157250,467925,529550,852767,1382317,4932758,1,0
3500,8063100,1042950,300900,391850,692750,529550,854892,1384442,4942958,0,0
3600,8300250,1042950,355300,356150,711450,529550,856592,1386142,5159708,0,0
3700,8537400,1042950,328950,596700,925650,529550,858292,1387842,5180958,0,0
3800,8774550,1042950,381523,578000,959523,529550,859992,1389542,5382535,0,2
3900,9011700,1042950,356873,398650,755523,529550,861692,1391242,5821985,0,0
4000,9248850,1042950,411273,344250,755523,529550,863392,1392942,6057435,0,0
4100,9486000,1042950,384647,520200,904847,529550,865092,1394642,6143561,0,1
