run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,6,0
200,237150,0,209100,0,209100,0,28050,28050,0,195,0
300,474300,50150,325975,45050,371025,0,53125,53125,0,195,0
400,711450,188700,257975,187850,445825,10200,66725,76925,0,195,0
500,948600,245650,342550,163200,505750,11900,96050,107950,89250,195,0
600,1185750,391850,277950,295800,573750,15300,114750,130050,90100,195,0
700,1422900,446250,352729,282200,634929,15300,140675,155975,185746,195,1
800,1660050,597550,292379,192950,485329,67150,163625,230775,346396,195,0
900,1897200,663000,382054,217600,599654,67150,166600,233750,400796,195,0
1000,2134350,814300,333604,323000,656604,67150,168300,235450,427996,195,0
1100,2371500,879750,402029,351050,753079,78200,178075,256275,482396,195,0
1200,2608650,1023400,343634,413100,756734,85850,193800,279650,548866,195,1
1300,2845800,1081200,415459,271150,686609,85850,209525,295375,782616,195,0
1400,3082950,1212950,380609,319600,700209,85850,222275,308125,861666,195,0
1500,3320100,1280950,429909,314500,744409,85850,246075,331925,962816,195,0
1600,3557250,1411850,392488,344250,736738,85850,273275,359125,1049537,195,1
1700,3794400,1485800,445188,222700,667888,85850,286025,371875,1268837,195,0
1800,4031550,1603100,438813,270300,709113,85850,288150,374000,1345337,195,0
1900,4268700,1696600,476638,234600,711238,153850,300475,454325,1406537,195,0
2000,4505850,1820700,406684,268600,675284,173400,354450,527850,1482016,195,5
2100,4743000,1905700,447145,147900,595045,175100,372725,547825,1694430,195,8
2200,4980150,2020450,428870,175950,604820,188700,374850,563550,1791330,195,8
2300,5217300,2119900,453945,192100,646045,188700,389725,578425,1872930,195,8
2400,5454450,2238050,417820,213350,631170,190400,405450,595850,1989380,195,8
2500,5691600,2330700,450970,277950,728920,190400,421600,612000,2019980,195,8
2600,5928750,2431000,423770,304300,728070,211650,444550,656200,2113480,195,8
2700,6165900,2529600,457579,367200,824779,211650,455175,666825,2144696,195,9
2800,6403050,2643500,428509,407150,835659,227800,471325,699125,2224766,195,10
2900,6640200,2737000,456559,287300,743859,227800,487475,715275,2444066,195,9
3000,6877350,2853450,430634,322150,752784,227800,498100,725900,2545216,195,9
3100,7114500,2944400,3400,0,3400,563550,975654,1539204,2627496,195,10
3200,7351650,2946100,45475,850,46325,564400,1167329,1731729,2627496,151,0
