run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,56,0
200,237150,0,226525,0,226525,0,10625,10625,0,270,0
300,474300,70550,361250,30600,391850,0,11900,11900,0,273,0
400,711450,301750,265625,130900,396525,0,13175,13175,0,273,0
500,948600,372300,388450,53550,442000,0,14450,14450,119850,273,0
600,1185750,603500,292825,153850,446675,0,15725,15725,119850,273,0
700,1422900,674050,415650,64600,480250,0,17000,17000,251600,273,0
800,1660050,905250,320025,164900,484925,0,18275,18275,251600,273,0
900,1897200,975800,442850,75650,518500,0,19550,19550,383350,273,0
1000,2134350,1207000,347225,175950,523175,0,20825,20825,383350,273,0
1100,2371500,1277550,470050,86700,556750,0,22100,22100,515100,273,0
1200,2608650,1508750,374425,187000,561425,0,23375,23375,515100,273,0
1300,2845800,1579300,497250,97750,595000,0,24650,24650,646850,273,0
1400,3082950,1810500,401625,198050,599675,0,25925,25925,646850,273,0
1500,3320100,1881050,524450,108800,633250,0,27200,27200,778600,273,0
1600,3557250,2112250,428825,209100,637925,0,28475,28475,778600,273,0
1700,3794400,2182800,551650,119850,671500,0,29750,29750,910350,273,0
1800,4031550,2414000,456025,220150,676175,0,31025,31025,910350,273,0
1900,4268700,2484550,578850,130900,709750,0,32300,32300,1042100,273,0
2000,4505850,2715750,473985,231200,705185,0,33575,33575,1051340,273,15
2100,4743000,2786300,583444,141950,725394,0,34850,34850,1196456,273,16
2200,4980150,3017500,474219,242250,716469,0,36125,36125,1210056,273,16
2300,5217300,3088050,583444,153000,736444,0,37400,37400,1355406,273,16
2400,5454450,3319250,474219,253300,727519,0,38675,38675,1369006,273,16
2500,5691600,3389800,583444,164050,747494,0,39950,39950,1514356,273,16
2600,5928750,3621000,474219,264350,738569,0,41225,41225,1527956,273,16
2700,6165900,3691550,583444,175100,758544,0,42500,42500,1673306,273,16
2800,6403050,3922750,474219,275400,749619,0,43775,43775,1686906,273,16
2900,6640200,3993300,583444,186150,769594,0,45050,45050,1832256,273,16
3000,6877350,4224500,474219,286450,760669,0,46325,46325,1845856,273,16
3100,7114500,4295050,60584,0,60584,197200,570460,767660,1991206,273,16
3200,7351650,4324800,181709,11050,192759,198900,643135,842035,1992056,260,1
3300,7588800,4324800,304959,56950,361909,220150,677985,898135,2003956,33,1
3400,7825950,4390250,279884,240550,520434,220150,686910,907060,2008206,117,1
3500,8063100,4390250,372534,205700,578234,299200,689460,988660,2105956,1,1
3600,8300250,4390250,312928,341700,654628,299200,690735,989935,2265437,0,2
3700,8537400,4390250,398353,221000,619353,299200,692010,991210,2536587,0,1
3800,8774550,4390250,340128,346800,686928,299200,693285,992485,2704887,0,1
3900,9011700,4390250,425553,317050,742603,299200,694560,993760,2885087,0,1
4000,9248850,4390250,366478,405450,771928,299200,695835,995035,3091637,0,1
4100,9486000,4390250,447993,463250,911243,299200,697110,996310,3188197,0,2
4200,9723150,4390250,389768,367200,756968,299200,698385,997585,3578347,0,1
4300,9960300,4390250,475193,337450,812643,299200,699660,998860,3758547,0,1
4400,10197450,4390250,416968,377400,794368,299200,700935,1000135,4012697,0,1
4500,10434600,4390250,502393,347650,850043,299200,702210,1001410,4192897,0,1
4600,10671750,4390250,443318,435200,878518,299200,703485,1002685,4400297,0,1
4700,10908900,4390250,524578,493000,1017578,299200,704760,1003960,4497112,0,2
4800,11146050,4390250,466353,397800,864153,299200,706035,1005235,4886412,0,1
4900,11383200,4390250,553053,368050,921103,299200,706035,1005235,5066612,0,1
5000,11620350,4390250,488009,408850,896859,299200,707735,1006935,5326306,0,10
5100,11857500,4390250,563936,378250,942186,299200,709010,1008210,5516854,0,13
5200,12094650,4390250,493429,465800,959229,299200,710285,1009485,5735686,0,15
5300,12331800,4390250,562088,523600,1085688,299200,711560,1010760,5845102,0,17
5400,12568950,4390250,491113,428400,919513,299200,712835,1012035,6247152,0,16
5500,12806100,4390250,563788,398650,962438,299200,714110,1013310,6440102,0,16
5600,13043250,4390250,492813,438600,931413,299200,715385,1014585,6707002,0,16
5700,13280400,4390250,565488,408850,974338,299200,716660,1015860,6899952,0,16
5800,13517550,4390250,493663,496400,990063,299200,717935,1017135,7120102,0,16
5900,13754700,4390250,562088,554200,1116288,299200,719210,1018410,7229752,0,17
6000,13991850,4390250,491113,459000,950113,299200,720485,1019685,7631802,0,16
6100,14229000,4390250,2550,0,2550,728450,1282998,2011448,7824752,0,16
6200,14466150,4392800,167450,0,167450,728450,1352698,2081148,7824752,298,0
6300,14703300,4453150,326825,7650,334475,728450,1362473,2090923,7824752,284,0
6400,14940450,4670750,281775,70550,352325,728450,1364173,2092623,7824752,277,0
6500,15177600,4758300,364650,73950,438600,728450,1365448,2093898,7886802,273,0
6600,15414750,4972500,309825,150450,460275,728450,1366723,2095173,7886802,273,0
6700,15651900,5060050,391850,85850,477700,728450,1367998,2096448,8017702,273,0
6800,15889050,5274250,337025,162350,499375,728450,1369273,2097723,8017702,273,0
6900,16126200,5361800,419050,96900,515950,728450,1370548,2098998,8149452,273,0
7000,16363350,5576000,364225,173400,537625,728450,1371823,2100273,8149452,273,0
7100,16600500,5663550,446250,107950,554200,728450,1373098,2101548,8281202,273,0
7200,16837650,5877750,391425,184450,575875,728450,1374373,2102823,8281202,273,0
7300,17074800,5965300,473450,119000,592450,728450,1375648,2104098,8412952,273,0
7400,17311950,6179500,418625,195500,614125,728450,1376923,2105373,8412952,273,0
7500,17549100,6267050,500650,130050,630700,728450,1378198,2106648,8544702,273,0
7600,17786250,6481250,445825,206550,652375,728450,1379473,2107923,8544702,273,0
7700,18023400,6568800,527850,141100,668950,728450,1380748,2109198,8676452,273,0
7800,18260550,6783000,473025,217600,690625,728450,1382023,2110473,8676452,273,0
7900,18497700,6870550,555050,152150,707200,728450,1383298,2111748,8808202,273,0
8000,18734850,7084750,492833,228650,721483,728450,1384573,2113023,8815594,273,12
8100,18972000,7172300,562810,163200,726010,728450,1385848,2114298,8959392,273,15
8200,19209150,7386500,494619,239700,734319,728450,1387123,2115573,8972758,273,16
8300,19446300,7474050,563044,174250,737294,728450,1388398,2116848,9118108,273,16
8400,19683450,7688250,494619,250750,745369,728450,1389673,2118123,9131708,273,16
8500,19920600,7775800,563044,185300,748344,728450,1390948,2119398,9277058,273,16
8600,20157750,7990000,494619,261800,756419,728450,1392223,2120673,9290658,273,16
8700,20394900,8077550,563044,196350,759394,728450,1393498,2121948,9436008,273,16
8800,20632050,8291750,494619,272850,767469,728450,1394773,2123223,9449608,273,16
8900,20869200,8379300,563044,207400,770444,728450,1396048,2124498,9594958,273,16
9000,21106350,8593500,494619,283900,778519,728450,1397323,2125773,9608558,273,16
9100,21343500,8681050,3400,0,3400,946900,1958242,2905142,9753908,273,16
9200,21580650,8683600,82875,850,83725,946900,2112517,3059417,9753908,260,0
9300,21817800,8683600,244800,28900,273700,957100,2148642,3105742,9754758,33,0
9400,22054950,8720150,303875,143650,447525,957100,2156717,3113817,9773458,117,0
9500,22292100,8720150,316200,362100,678300,957100,2158842,3115942,9777708,1,0
9600,22529250,8720150,340425,226950,567375,957100,2160117,3117217,10124508,0,0
9700,22766400,8720150,339809,459000,798809,957100,2161392,3118492,10128949,0,1
9800,23003550,8720150,364034,232050,596084,957100,2162667,3119767,10567549,0,0
9900,23240700,8720150,368709,406300,775009,957100,2163942,3121042,10624499,0,0
10000,23477850,8720150,392934,242250,635184,957100,2165217,3122317,11000199,0,0
