run_time       ,total_data     ,mutihop        ,sensor_data    ,uav_data       ,lost_data      
0,0,0,0,0,0
100,322,34,204,84,0
200,686,89,415,182,0
300,1099,159,608,332,0
400,1421,235,707,479,0
500,1785,320,958,507,0
600,2198,409,1216,573,0
700,2520,498,1393,629,0
800,2884,587,1513,784,0
900,3297,679,1813,805,0
1000,3619,769,1924,926,0
1100,3983,859,2149,975,0
1300,4396,947,2167,1282,0
1400,4760,1037,2406,1317,0
1500,5173,1125,2566,1482,0
1600,5495,1213,2765,1517,0
1700,5859,1300,2505,2054,0
1800,6272,1390,2793,2089,0
1900,6594,1480,2983,2131,0
2000,6958,1570,3201,2187,0
2100,7371,1658,2999,2714,0
2200,7693,1748,3189,2756,0
2300,8057,1837,3341,2879,0
2400,8470,1925,3551,2994,0
2500,8792,2010,3143,3639,0
2600,9156,2099,3390,3667,0
2700,9569,2187,3568,3814,0
2800,9891,2274,3651,3966,0
2900,10255,2361,3886,4008,0
3000,10668,2450,3564,4654,0
3100,10990,2539,3665,4786,0
3200,11354,2626,3755,4973,0
3300,11767,2712,3947,5108,0
3400,12089,2801,3617,5671,0
3500,12453,2892,3848,5713,0
3600,12866,2983,4142,5741,0
3700,13188,3073,4260,5855,0
3800,13552,3163,4492,5897,0
3900,13965,3253,4318,6394,0
4000,14287,3344,4448,6495,0
4100,14651,3435,4679,6537,0
4200,15064,3525,4888,6651,0
4300,15386,3610,4286,7490,0
4400,15750,3697,4507,7546,0
4500,16163,3783,4713,7667,0
4600,16485,3869,4900,7716,0
4700,16849,3955,5115,7779,0
4800,17262,4042,4941,8279,0
4900,17584,4132,5145,8307,0
5000,17948,4221,5181,8546,0
5100,18361,4310,5463,8588,0
5200,18683,4397,4980,9306,0
5300,19047,4486,5213,9348,0
5400,19460,4575,5398,9487,0
5500,19782,4663,5506,9613,0
5600,20146,4751,5113,10282,0
5700,20559,4841,5408,10310,0
5800,20881,4931,5612,10338,0
5900,21245,5020,5742,10483,0
6000,21658,5109,6031,10518,0
6100,21980,5196,5703,11081,0
6200,22344,5283,5642,11419,0
6300,22757,5370,5824,11563,0
6400,23079,5457,6010,11612,0
6500,23443,5542,5571,12330,0
6600,23856,5630,5755,12471,0
6700,24178,5719,5939,12520,0
6800,24542,5808,6179,12555,0
6900,24955,5897,6461,12597,0
7000,25277,5986,6000,13291,0
7100,25641,6076,6153,13412,0
7200,26054,6166,6434,13454,0
7300,26376,6256,6638,13482,0
7400,26740,6340,5799,14601,0
7500,27153,6427,5991,14735,0
7600,27475,6513,6072,14890,0
7700,27839,6599,6273,14967,0
7800,28252,6682,5732,15838,0
7900,28574,6768,5940,15866,0
8000,28938,6856,6067,16015,0
8100,29351,6943,6232,16176,0
8200,29673,7027,5672,16974,0
8300,30037,7111,5910,17016,0
8400,30450,7200,6076,17174,0
8500,30772,7288,6162,17317,5
