run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,41,0
200,237150,0,235450,0,235450,0,1700,1700,0,161,0
300,474300,46750,365075,59500,424575,0,2975,2975,0,160,0
400,711450,181900,259314,261800,521114,0,4250,4250,4186,160,1
500,948600,228650,388089,62050,450139,0,5525,5525,264286,160,0
600,1185750,363800,287364,220150,507514,0,6800,6800,307636,160,0
700,1422900,410550,416139,63750,479889,0,8075,8075,524386,160,0
800,1660050,545700,315414,221850,537264,0,9350,9350,567736,160,0
900,1897200,592450,444189,65450,509639,0,10625,10625,784486,160,0
1000,2134350,727600,343464,223550,567014,0,11900,11900,827836,160,0
1100,2371500,774350,472239,67150,539389,0,13175,13175,1044586,160,0
1200,2608650,909500,371514,225250,596764,0,14450,14450,1087936,160,0
1300,2845800,956250,500289,68850,569139,0,15725,15725,1304686,160,0
1400,3082950,1091400,399564,226950,626514,0,17000,17000,1348036,160,0
1500,3320100,1138150,529614,70550,600164,0,17000,17000,1564786,160,0
1600,3557250,1274150,422514,272850,695364,0,18700,18700,1569036,160,1
1700,3794400,1320900,551289,72250,623539,0,19975,19975,1829986,160,0
1800,4031550,1456050,450564,230350,680914,0,21250,21250,1873336,160,0
1900,4268700,1502800,579339,73950,653289,0,22525,22525,2090086,160,0
2000,4505850,1637950,468758,232050,700808,0,23800,23800,2143292,160,16
2100,4743000,1684700,583933,75650,659583,0,25075,25075,2373642,160,16
2200,4980150,1819850,469608,233750,703358,0,26350,26350,2430592,160,16
2300,5217300,1866600,584783,77350,662133,0,27625,27625,2660942,160,16
2400,5454450,2001750,470458,235450,705908,0,28900,28900,2717892,160,16
2500,5691600,2048500,585633,79050,664683,0,30175,30175,2948242,160,16
2600,5928750,2183650,471308,237150,708458,0,31450,31450,3005192,160,16
2700,6165900,2230400,586483,80750,667233,0,32725,32725,3235542,160,16
2800,6403050,2365550,467058,283050,750108,0,34000,34000,3253392,160,17
2900,6640200,2412300,582233,82450,664683,0,35275,35275,3527942,160,16
3000,6877350,2547450,467908,240550,708458,0,36550,36550,3584892,160,16
3100,7114500,2594200,7650,0,7650,84150,613258,697408,3815242,160,16
3200,7351650,2594200,118575,4250,122825,87550,731833,819383,3815242,3,0
3300,7588800,2594200,277100,14450,291550,125800,758608,884408,3818642,3,0
3400,7825950,2594200,295375,153000,448375,197200,767533,964733,3818642,7,0
3500,8063100,2594200,339150,143650,482800,269450,771358,1040808,3945292,0,0
3600,8300250,2594200,331075,264350,595425,387600,773483,1161083,3949542,0,0
3700,8537400,2594200,369750,337450,707200,387600,774758,1162358,4073642,0,0
3800,8774550,2594200,357404,579700,937104,387600,776033,1163633,4079613,0,1
3900,9011700,2594200,396079,408850,804929,387600,777308,1164908,4447663,0,0
4000,9248850,2594200,386198,622200,1008398,387600,778583,1166183,4480069,0,1
4100,9486000,2594200,425723,336600,762323,387600,779858,1167458,4962019,0,0
4200,9723150,2594200,415098,578850,993948,387600,781133,1168733,4966269,0,0
4300,9960300,2594200,452923,505750,958673,387600,782408,1170008,5237419,0,0
4400,10197450,2594200,440258,748000,1188258,387600,783683,1171283,5243709,0,1
4500,10434600,2594200,478933,506600,985533,387600,784958,1172558,5682309,0,0
4600,10671750,2594200,469158,719950,1189108,387600,786233,1173833,5714609,0,0
4700,10908900,2594200,506983,646850,1153833,387600,787508,1175108,5985759,0,0
4800,11146050,2594200,494913,889100,1384013,387600,788783,1176383,5991454,0,1
4900,11383200,2594200,530762,652800,1183562,387600,790058,1177658,6427780,0,2
5000,11620350,2594200,516336,559300,1075636,387600,790058,1177658,6772856,0,11
5100,11857500,2594200,541710,422450,964160,387600,791758,1179358,7119782,0,17
5200,12094650,2594200,518335,504050,1022385,387600,793033,1180633,7297432,0,16
5300,12331800,2594200,542560,430100,972660,387600,794308,1181908,7583032,0,16
5400,12568950,2594200,516635,672350,1188985,387600,795583,1183183,7602582,0,17
5500,12806100,2594200,541710,430950,972660,387600,796858,1184458,8054782,0,16
5600,13043250,2594200,517485,644300,1161785,387600,798133,1185733,8101532,0,17
5700,13280400,2594200,542560,408000,950560,387600,799408,1187008,8548632,0,16
5800,13517550,2594200,518335,650250,1168585,387600,800683,1188283,8566482,0,16
5900,13754700,2594200,540860,577150,1118010,387600,801958,1189558,8852932,0,17
6000,13991850,2594200,517485,651100,1168585,387600,803233,1190833,9038232,0,16
6100,14229000,2594200,23184,2550,25734,907800,1323884,2231684,9377382,0,16
6200,14466150,2594200,188934,10200,199134,907800,1386784,2294584,9378232,136,1
6300,14703300,2639250,338534,37400,375934,907800,1391034,2298834,9389282,174,1
6400,14940450,2768450,299009,182750,481759,907800,1392309,2300109,9390132,160,1
6500,15177600,2822850,369984,116450,486434,907800,1393584,2301384,9566932,160,1
6600,15414750,2950350,320323,251600,571923,907800,1394859,2302659,9589818,160,2
6700,15651900,3004750,391298,117300,508598,907800,1396134,2303934,9834618,160,1
6800,15889050,3132250,346673,167450,514123,907800,1397409,2305209,9937468,160,1
6900,16126200,3186650,417648,119000,536648,907800,1398684,2306484,10096418,160,1
7000,16363350,3314150,373023,169150,542173,907800,1399959,2307759,10199268,160,1
7100,16600500,3368550,443998,120700,564698,907800,1401234,2309034,10358218,160,1
7200,16837650,3496050,399373,170850,570223,907800,1402509,2310309,10461068,160,1
