run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,86,0
200,237150,0,213350,0,213350,0,23800,23800,0,260,0
300,474300,62900,354025,32300,386325,0,25075,25075,0,260,0
400,711450,283900,272850,128350,401200,0,26350,26350,0,260,0
500,948600,346800,381225,137700,518925,0,27625,27625,55250,260,0
600,1185750,567800,300050,232900,532950,0,28900,28900,56100,260,0
700,1422900,630700,408425,236300,644725,0,30175,30175,117300,260,0
800,1660050,851700,323489,331500,654989,0,31450,31450,121911,260,1
900,1897200,914600,432714,141100,573814,0,32725,32725,376061,260,0
1000,2134350,1135600,352389,203150,555539,0,34000,34000,409211,260,0
1100,2371500,1198500,461614,168300,629914,0,35275,35275,507811,260,0
1200,2608650,1419500,381289,230350,611639,0,36550,36550,540961,260,0
1300,2845800,1482400,490514,195500,686014,0,37825,37825,639561,260,0
1400,3082950,1703400,409339,290700,700039,0,39100,39100,640411,260,0
1500,3320100,1766300,517714,294100,811814,0,40375,40375,701611,260,0
1600,3557250,1987300,436539,389300,825839,0,41650,41650,702461,260,0
1700,3794400,2050200,541302,392700,934002,0,42925,42925,767273,260,3
1800,4031550,2271200,458852,311950,770802,0,44200,44200,945348,260,2
1900,4268700,2334100,566122,277100,843222,0,45475,45475,1045903,260,2
2000,4505850,2555100,475664,339150,814814,0,46750,46750,1089186,260,15
2100,4743000,2618000,570418,342550,912968,0,48025,48025,1164007,260,16
2200,4980150,2839000,475218,437750,912968,0,49300,49300,1178882,260,16
2300,5217300,2901900,569738,441150,1010888,0,50575,50575,1253937,260,16
2400,5454450,3122900,471478,536350,1007828,0,51850,51850,1271872,260,17
2500,5691600,3185800,566848,358700,925548,0,53125,53125,1527127,260,16
2600,5928750,3406800,472498,420750,893248,0,54400,54400,1574302,260,16
2700,6165900,3469700,567868,385900,953768,0,55675,55675,1686757,260,16
2800,6403050,3690700,472668,481100,953768,0,56950,56950,1701632,260,16
2900,6640200,3753600,567188,484500,1051688,0,58225,58225,1776687,260,16
3000,6877350,3974600,471988,579700,1051688,0,59500,59500,1791562,260,16
3100,7114500,4037500,3400,0,3400,583100,621843,1204943,1868657,260,17
3200,7351650,4039200,73950,850,74800,583950,785043,1368993,1868657,251,0
3300,7588800,4042600,250325,30600,280925,583950,811818,1395768,1869507,168,0
3400,7825950,4083400,308550,145350,453900,583950,821593,1405543,1883107,141,0
3500,8063100,4171800,311525,254150,565675,583950,824568,1408518,1917107,146,0
3600,8300250,4171800,348075,205700,553775,683400,826268,1509668,2065007,0,0
3700,8537400,4171800,340850,443700,784550,683400,827543,1510943,2070107,0,0
3800,8774550,4171800,372364,396950,769314,683400,828818,1512218,2321218,0,1
3900,9011700,4171800,365139,409700,774839,683400,830093,1513493,2551568,0,0
4000,9248850,4171800,401264,324700,725964,683400,831368,1514768,2836318,0,0
4100,9486000,4171800,394039,428400,822439,683400,832643,1516043,2975718,0,0
4200,9723150,4171800,430164,343400,773564,683400,833918,1517318,3260468,0,0
4300,9960300,4171800,422939,447100,870039,683400,835193,1518593,3399868,0,0
4400,10197450,4171800,458214,393550,851764,683400,836468,1519868,3654018,0,0
4500,10434600,4171800,450139,537200,987339,683400,837743,1521143,3754318,0,0
4600,10671750,4171800,485414,483650,969064,683400,839018,1522418,4008468,0,0
4700,10908900,4171800,474513,627300,1101813,683400,840293,1523693,4111594,0,2
4800,11146050,4171800,508917,399500,908417,683400,841568,1524968,4540865,0,2
4900,11383200,4171800,499737,503200,1002937,683400,842843,1526243,4682220,0,2
5000,11620350,4171800,531889,418200,950089,683400,844118,1527518,4970943,0,5
5100,11857500,4171800,512533,561850,1074383,683400,845393,1528793,5082524,0,16
5200,12094650,4171800,533783,508300,1042083,683400,846668,1530068,5350699,0,16
5300,12331800,4171800,511853,651950,1163803,683400,847943,1531343,5464854,0,16
5400,12568950,4171800,529703,598400,1128103,683400,849218,1532618,5736429,0,17
5500,12806100,4171800,508623,559300,1067923,683400,850493,1533893,6032484,0,16
5600,13043250,4171800,530723,474300,1005023,683400,851768,1535168,6331259,0,16
5700,13280400,4171800,509643,578000,1087643,683400,853043,1536443,6484514,0,16
5800,13517550,4171800,531743,493000,1024743,683400,854318,1537718,6783289,0,16
5900,13754700,4171800,509452,636650,1146102,683400,855593,1538993,6897805,0,17
6000,13991850,4171800,531552,423300,954852,683400,856868,1540268,7324930,0,16
6100,14229000,4171800,2550,0,2550,1250350,1365215,2615565,7439085,0,16
6200,14466150,4172650,83725,1700,85425,1250350,1518640,2768990,7439085,260,0
6300,14703300,4204100,254575,3400,257975,1250350,1550090,2800440,7440785,259,0
6400,14940450,4346900,311100,39950,351050,1250350,1551365,2801715,7440785,260,0
6500,15177600,4488000,325975,103700,429675,1250350,1552640,2802990,7456935,260,0
6600,15414750,4630800,338300,152150,490450,1250350,1553915,2804265,7489235,260,0
6700,15651900,4771900,353175,215050,568225,1250350,1555190,2805540,7506235,260,0
6800,15889050,4914700,365500,250750,616250,1250350,1556465,2806815,7551285,260,0
6900,16126200,5055800,377464,313650,691114,1250350,1557740,2808090,7571196,260,1
7000,16363350,5198600,390639,164050,554689,1250350,1559015,2809365,7800696,260,0
7100,16600500,5339700,406364,187850,594214,1250350,1560290,2810640,7855946,260,0
7200,16837650,5482500,419539,191250,610789,1250350,1561565,2811915,7932446,260,0
7300,17074800,5623600,435264,215050,650314,1250350,1562840,2813190,7987696,260,0
7400,17311950,5766400,447589,250750,698339,1250350,1564115,2814465,8032746,260,0
7500,17549100,5907500,462464,313650,776114,1250350,1565390,2815740,8049746,260,0
7600,17786250,6050300,474789,349350,824139,1250350,1566665,2817015,8094796,260,0
7700,18023400,6191400,487284,412250,899534,1250350,1567940,2818290,8114176,260,1
7800,18260550,6334200,499312,272850,772162,1250350,1569215,2819565,8334623,260,2
7900,18497700,6475300,512912,296650,809562,1250350,1570490,2820840,8391998,260,2
8000,18734850,6618100,521052,300050,821102,1250350,1571765,2822115,8473533,260,7
8100,18972000,6759200,524008,362950,886958,1250350,1573040,2823390,8502452,260,16
8200,19209150,6902000,522478,398650,921128,1250350,1574315,2824665,8561357,260,16
8300,19446300,7043100,523328,461550,984878,1250350,1575590,2825940,8592382,260,16
8400,19683450,7185900,518568,497250,1015818,1250350,1576865,2827215,8654517,260,17
8500,19920600,7327000,520268,378250,898518,1250350,1578140,2828490,8866592,260,16
8600,20157750,7469800,519588,381650,901238,1250350,1579415,2829765,8956947,260,16
8700,20394900,7610900,521288,405450,926738,1250350,1580690,2831040,9026222,260,16
8800,20632050,7753700,520608,408850,929458,1250350,1581965,2832315,9116577,260,16
8900,20869200,7894800,521458,471750,993208,1250350,1583240,2833590,9147602,260,16
9000,21106350,8037600,519928,507450,1027378,1250350,1584515,2834865,9206507,260,16
9100,21343500,8178700,2550,0,2550,1820700,2104018,3924718,9237532,260,16
9200,21580650,8179550,67150,850,68000,1821550,2274018,4095568,9237532,251,0
9300,21817800,8182100,242250,27200,269450,1821550,2306318,4127868,9238382,168,0
9400,22054950,8218650,306000,141950,447950,1821550,2317368,4138918,9249432,141,0
9500,22292100,8307050,308125,251600,559725,1821550,2320343,4141893,9283432,146,0
9600,22529250,8307050,348075,203150,551225,1919300,2322043,4241343,9429632,0,0
9700,22766400,8307050,337450,444550,782000,1919300,2323318,4242618,9434732,0,0
9800,23003550,8307050,372619,392700,765319,1919300,2324593,4243893,9687288,0,1
9900,23240700,8307050,361994,410550,772544,1919300,2325868,4245168,9915938,0,0
10000,23477850,8307050,401519,320450,721969,1919300,2327143,4246443,10202388,0,0
