run_time       ,total_data     ,mutihop        ,sensor_data_origin,sensor_data_calc,sensor_data    ,uav_data_calc  ,uav_data_origin,uav_data       ,lost_data      ,connect_num    ,buffer_overflow_num
100,0,0,0,0,0,0,0,0,0,113,0
200,237150,0,217600,0,217600,0,19550,19550,0,201,0
300,474300,49300,354875,49300,404175,0,20825,20825,0,199,0
400,711450,207400,272000,209950,481950,0,22100,22100,0,199,0
500,948600,272850,382075,107950,490025,0,23375,23375,162350,199,0
600,1185750,430950,299200,266900,566100,0,24650,24650,164050,199,0
700,1422900,496400,409275,162350,571625,0,25925,25925,328950,199,0
800,1660050,654500,326400,321300,647700,0,27200,27200,330650,199,0
900,1897200,719950,436475,216750,653225,0,28475,28475,495550,199,0
1000,2134350,878050,353600,375700,729300,0,29750,29750,497250,199,0
1100,2371500,943500,463675,271150,734825,0,31025,31025,662150,199,0
1200,2608650,1101600,380800,430100,810900,0,32300,32300,663850,199,0
1300,2845800,1167050,490259,325550,815809,0,33575,33575,829366,199,1
1400,3082950,1325150,408234,322150,730384,0,34850,34850,992566,199,0
1500,3320100,1390600,518309,217600,735909,0,36125,36125,1157466,199,0
1600,3557250,1548700,434818,376550,811368,0,37400,37400,1159782,199,1
1700,3794400,1614150,543788,272000,815788,0,38675,38675,1325787,199,1
1800,4031550,1772250,459808,430950,890758,0,39950,39950,1328592,199,1
1900,4268700,1837700,568778,326400,895178,0,41225,41225,1494597,199,1
2000,4505850,1995800,476174,485350,961524,0,42500,42500,1506026,199,15
2100,4743000,2061250,572628,380800,953428,0,43775,43775,1684547,199,16
2200,4980150,2219350,475898,539750,1015648,0,45050,45050,1700102,199,16
2300,5217300,2284800,572118,435200,1007318,0,46325,46325,1878857,199,16
2400,5454450,2442900,473773,594150,1067923,0,47600,47600,1896027,199,17
2500,5691600,2508350,570843,319600,890443,0,48875,48875,2243932,199,16
2600,5928750,2666450,474963,464950,939913,0,50150,50150,2272237,199,16
2700,6165900,2731900,571183,360400,931583,0,51425,51425,2450992,199,16
2800,6403050,2890000,474453,519350,993803,0,52700,52700,2466547,199,16
2900,6640200,2955450,570673,414800,985473,0,53975,53975,2645302,199,16
3000,6877350,3113550,473943,573750,1047693,0,55250,55250,2660857,199,16
3100,7114500,3179000,10200,0,10200,469200,616488,1085688,2839612,199,16
3200,7351650,3183250,66725,0,66725,475150,786913,1262063,2839612,206,0
3300,7588800,3183250,258400,27200,285600,475150,805188,1280338,2839612,3,0
3400,7825950,3183250,328100,146200,474300,501500,808588,1310088,2858312,3,0
3500,8063100,3183250,309825,390150,699975,501500,810713,1312213,2867662,3,0
3600,8300250,3183250,351794,386750,738544,501500,811988,1313488,3064968,0,1
3700,8537400,3183250,331819,408850,740669,501500,813263,1314763,3298718,0,0
3800,8774550,3183250,380694,322150,702844,501500,814538,1316038,3572418,0,0
3900,9011700,3183250,360719,474300,835019,501500,815813,1317313,3676118,0,0
4000,9248850,3183250,409594,387600,797194,501500,817088,1318588,3949818,0,0
4100,9486000,3183250,389619,539750,929369,501500,818363,1319863,4053518,0,0
4200,9723150,3183250,438494,453050,891544,501500,819638,1321138,4327218,0,0
4300,9960300,3183250,417563,605200,1022763,501500,820913,1322413,4431874,0,1
4400,10197450,3183250,467288,352750,820038,501500,822188,1323688,4870474,0,0
4500,10434600,3183250,448163,489600,937763,501500,823463,1324963,4988624,0,0
4600,10671750,3183250,489388,524450,1013838,501500,824738,1326238,5148424,0,1
4700,10908900,3183250,469307,555050,1024357,501500,826013,1327513,5373780,0,1
4800,11146050,3183250,517162,468350,985512,501500,827288,1328788,5648500,0,1
4900,11383200,3183250,496252,620500,1116752,501500,828563,1330063,5753135,0,1
5000,11620350,3183250,539795,533800,1073595,501500,829838,1331338,6032167,0,8
5100,11857500,3183250,509282,685950,1195232,501500,829838,1331338,6147680,0,16
5200,12094650,3183250,543112,600100,1143212,501500,831538,1333038,6435150,0,16
5300,12331800,3183250,508411,752250,1260661,501500,832813,1334313,6553576,0,17
5400,12568950,3183250,543091,498100,1041191,501500,834088,1335588,7008921,0,17
5500,12806100,3183250,503481,578850,1082331,501500,835363,1336863,7203656,0,17
5600,13043250,3183250,538586,396950,935536,501500,836638,1338138,7586326,0,16
5700,13280400,3183250,504926,549100,1054026,501500,837913,1339413,7703711,0,16
5800,13517550,3183250,540031,462400,1002431,501500,839188,1340688,7991181,0,16
5900,13754700,3183250,506371,614550,1120921,501500,840463,1341963,8108566,0,16
6000,13991850,3183250,541476,527850,1069326,501500,841738,1343238,8396036,0,16
6100,14229000,3183250,51043,850,51893,1180650,1299786,2480436,8513421,0,16
6200,14466150,3193450,200643,10200,210843,1180650,1366086,2546736,8515121,202,2
6300,14703300,3236800,351518,38250,389768,1180650,1371611,2552261,8524471,168,2
6400,14940450,3383850,312843,164050,476893,1180650,1372886,2553536,8526171,188,2
6500,15177600,3448450,381268,143650,524918,1180650,1374161,2554811,8649421,188,2
6600,15414750,3595500,336643,254150,590793,1180650,1375436,2556086,8672371,188,2
6700,15651900,3662650,405068,205700,610768,1180650,1376711,2557361,8821121,191,2
6800,15889050,3817350,360443,311950,672393,1180650,1377986,2558636,8840671,201,2
6900,16126200,3887900,428868,259250,688118,1180650,1379261,2559911,8990271,199,2
7000,16363350,4040900,384243,368050,752293,1180650,1380536,2561186,9008971,199,2
7100,16600500,4111450,452668,313650,766318,1180650,1381811,2562461,9160271,199,2
7200,16837650,4264450,408043,422450,830493,1180650,1383086,2563736,9178971,199,2
7300,17074800,4335000,474917,368050,842967,1180650,1384361,2565011,9331822,199,3
7400,17311950,4488000,431142,305150,736292,1180650,1385636,2566286,9521372,199,2
7500,17549100,4558550,500417,238850,739267,1180650,1386911,2567561,9683722,199,2
7600,17786250,4711550,455792,347650,803442,1180650,1388186,2568836,9702422,199,2
7700,18023400,4782100,523431,293250,816681,1180650,1389461,2570111,9854508,199,3
7800,18260550,4935100,477786,402050,879836,1180650,1390736,2571386,9874228,199,3
7900,18497700,5005650,545021,347650,892671,1180650,1392011,2572661,10026718,199,3
8000,18734850,5158650,494448,456450,950898,1180650,1393286,2573936,10051366,199,11
8100,18972000,5229200,552419,402050,954469,1180650,1394561,2575211,10213120,199,15
8200,19209150,5382200,495958,510850,1006808,1180650,1395836,2576486,10243656,199,16
8300,19446300,5452750,552143,456450,1008593,1180650,1397111,2577761,10407196,199,16
8400,19683450,5605750,495448,565250,1060698,1180650,1398386,2579036,10437966,199,16
8500,19920600,5676300,549933,510850,1060783,1180650,1399661,2580311,10603206,199,17
8600,20157750,5829300,494088,447950,942038,1180650,1400936,2581586,10804826,199,16
8700,20394900,5899850,551123,381650,932773,1180650,1402211,2582861,10979416,199,16
8800,20632050,6052850,494428,490450,984878,1180650,1403486,2584136,11010186,199,16
8900,20869200,6123400,550613,436050,986663,1180650,1404761,2585411,11173726,199,16
9000,21106350,6276400,493918,544850,1038768,1180650,1406036,2586686,11204496,199,16
9100,21343500,6346950,850,0,850,1671100,1956564,3627664,11368036,199,16
